"","V1","V2"
"263",0.525270868209851,0.60198798282239
"264",0.722304906334993,0.546978070560449
"265",0.661774518697565,0.519127298860061
"266",0.94273529558504,0.547385121057794
"267",1,0.65
"268",0.610387178260115,0.495047678030578
"269",0.620815526962894,0.424193779012647
"270",0.954542909101367,0.668491313076415
"271",0.649586464135181,0.343017696607289
"272",0.677565907819827,0.456011494416716
"273",0.616645358201929,0.377029132232484
"274",0.595918117185671,0.323996223872077
"275",0.670313705151439,0.396050604967696
"276",0.767698507428688,0.327422043470717
"277",0.710561499587965,0.349753319824903
"278",0.685480802695142,0.297439615406712
"279",0.770779470671525,0.419566297682866
"280",0.695238685100903,0.245653225453571
"281",0.717514899635238,0.420760690801291
"282",0.752985170347161,0.374037638190781
"283",0.826408762738833,0.371582624676916
"284",0.749360916500009,0.270682270807461
"285",0.86740751128431,0.213438519240722
"286",0.801704932738473,0.228286552915221
"287",0.852336328192858,0.457879845322127
"288",0.784167051068086,0.15724427078396
"289",0.850986820673202,0.293567967840749
"290",0.799331549596959,0.285865509175486
"291",0.820109951398092,0.420518584403963
"292",0.878068139561571,0.403105338577851
"293",0.79437814002938,0.475293091148239
"294",0.93115035092298,0.461473510059684
"295",0.734864591188031,0.161155926879642
"296",0.798287924014009,0.079246857194541
"297",0.841094284038464,0.24979347355349
"298",0.894480713728375,0.260733796494504
"299",0.933719631895462,0.206875904255069
"300",0.916729872427486,0.335430467645666
"301",0.770935319519994,0.114571812344984
"302",0.89127003853239,0.116250455621002
"303",0.961316179831583,0.15
"304",0.971690147948695,0.25
"305",0.949053555886786,0.295831248676035
"306",0.896496077701364,0.169057109744275
"307",0.840251058937497,0.163916221611506
"308",0.839231577112144,0.111688094487235
"309",0.856017288693942,0.0484452336632062
"310",0.85,1
"311",0.631648578047896,0.785358499515388
"312",0.679482199171034,0.779892641022238
"313",0.551471168055559,0.795928579910569
"314",0.498544726998668,0.761885174488186
"315",0.456120619407242,0.730504904484535
"316",0.485626695592332,0.663554834548507
"317",0.483243679421459,0.618473082703013
"318",0.538996634092828,0.654373566436711
"319",0.566119097226092,0.701740719640328
"320",0.535758754971621,0.542382646339257
"321",1,0.55
"322",0.599735269580768,0.27614317509885
"323",0.877712834718386,0.522653388685519
"324",0.84756476714627,0.559971462299396
"325",0.890809141459159,0.480164930092599
"326",0.953572235298602,0.502186885041362
"327",0.939019869897704,0.400995107490527
"328",1,0.45
"329",0.74101715812282,0.0497029031773748
"330",0.866725644472855,0.341405306118723
"331",0.95,0.05
"332",1,0.05
"333",0.94148045093875,0.101604367122515
"334",0.902710654131181,0.0672355669192181
"335",0.45,0.0345582796211457
"336",0.798758539005511,0.685076027637722
"337",0.972101727507739,0.35
"338",0.512904007283561,0.709985025654599
