"","V1","V2"
"187",460.644058649362,109.007568414239
"188",409.923210136197,117.985745052794
"189",481.914079915104,159.551371212483
"190",436.275345037153,95.5460980036298
"191",431.507980106142,98.0015607552459
"192",471.698727941603,111.481906451837
"193",435.040714838431,115.853769846952
"194",432.295567924332,121.071187647439
"195",469.731565799492,116.426059703451
"196",468.828306271697,120.807592016957
"197",467.78858322607,118.309381217983
"198",466.958264661749,112.217005200254
"199",425.536266435083,138.000650116403
"200",476.807667469248,138.563296871051
"201",432.192986805675,146.767015860049
"202",430.713307219244,141.414278313536
"203",441.728572060362,104.813230401775
"204",461.635229087438,106.997012125707
"205",404.10391748232,119.05010916005
"206",480.354517721735,161.006946224309
"207",477.962881779657,159.035852148637
"208",484.242836494099,156.540363347327
"209",431.989070846433,116.114788437956
"210",430.294341061021,119.853951962164
"211",432.443443949048,118.574366903652
"212",430.0724611387,122.472440670232
"213",469.994532478597,118.856758696731
"214",472.332186251505,119.956902573083
"215",462.955811918819,121.786183219566
"216",479.216697909485,136.393211115695
"217",428.527957426859,141.207390224333
"218",429.915055790895,138.20085211963
"219",429.326208855208,144.420816418239
"220",427.754589495988,137.468033695041
"221",428.397401984623,135.251898556313
"222",433.075898870383,134.709150603593
"223",430.668085123894,134.389490458498
"224",486.097452361858,159.1122323049
"225",436.746177251362,120.081988817709
"226",428.141738865327,122.00136048175
"227",475.429948039694,121.74115633386
"228",463.356755445272,117.24630808272
"229",465.777875702348,120.611676747507
"230",432.289472491713,130.081316057664
"231",431.6057430549,136.55481878582
"232",436.295324765783,138.781920755545
"233",432.578362838309,139.24511695288
"234",434.21039528921,137.121182804719
"235",482.51080172706,157.606833635396
"236",481.962605342054,154.776799937744
"237",434.379792073672,119.941837934272
"238",434.406910195664,117.848762029752
"239",435.31731450266,124.159944488129
"240",436.926693582277,117.551116423303
"241",434.246962765029,122.184601586059
"242",432.765617005625,124.264937721526
"243",465.737912076852,117.088966955443
"244",432.145856478037,132.486458857794
"245",438.811134806141,133.484409948362
"246",484.077551755778,158.899354360614
"247",437.916860023283,114.554448834775
"248",442.259048541605,119.203324481236
"249",434.168815782664,127.307485790188
"250",464.34806840884,114.152011388136
"251",436.935108801096,135.839617110811
"252",435.572342131699,132.358637178964
"253",439.400089110352,118.999407101638
"254",432.141166681932,126.397775252137
"255",429.992500836312,127.453462353845
"256",415.519128573947,99.2609061690376
"257",421.760884965471,118.136914700544
"258",416.092633848065,118.455246294262
"259",416.134493139931,120.820254083485
"260",414.924887882602,116.048162035102
"261",412.813506052955,116.321611267646
"262",416.429179175167,112.855406454734
"263",415.023199390258,114.143725273049
"264",473.666439939868,105.928317417602
"265",474.681584889749,109.50671506352
"266",435.601373900704,152.760030487092
"267",440.212246103255,150.30683210674
"268",438.193052626889,152.071434327145
"269",437.505872227983,149.247550413498
"270",442.983462329623,155.515429979525
"271",440.186407239152,154.352383870687
"272",428.360295587077,129.816938498925
"273",430.243007435398,131.16597663189
"274",423.017392169586,146.283009468671
"275",425.964539242545,145.562788190646
"276",479.411015699622,126.477023593466
"277",479.600331114495,129.635668492338
"278",478.674548027924,132.972771710991
"279",477.130007811504,130.747316029836
"280",474.048262797831,134.534858471686
"281",475.972981861969,128.979777683701
"282",474.126453923643,131.450972256205
"283",476.135903258234,133.085966599418
"284",477.489251346042,134.913830673834
"285",437.248280775489,99.0255595571645
"286",469.893107200086,107.92875994684
"287",465.82973136488,105.180280959311
"288",468.356813150411,105.45640096335
"289",408.61255275639,115.509203567799
"290",428.050955516282,95.591390010338
"291",467.300022728939,109.535835334592
"292",477.650596078952,142.954246639091
"293",433.712363159952,148.506393226308
"294",442.81832854767,103.297491920554
"295",441.820194952177,109.144101633394
"296",406.74924395884,119.23709116519
"297",407.909213582092,117.528323445483
"298",479.906201522495,159.114414519295
"299",475.87703903145,160.987523439575
"300",486.432874063869,155.322157053267
"301",485.689742809283,149.32166969147
"302",432.956754846651,109.458926082432
"303",479.599965414615,139.240864944652
"304",431.552128725329,143.624522897394
"305",430.10961892033,146.388113416056
"306",427.867069136696,146.829301800837
"307",474.150229614943,118.644876476773
"308",467.004548628313,125.35798435418
"309",463.686002675153,119.563028303688
"310",458.557605499581,119.110108876028
"311",461.174651360904,118.738180020523
"312",460.210335278357,121.346126754737
"313",459.161795498937,113.968165487292
"314",460.640214540539,127.448576280802
"315",460.926368405529,116.03324992186
"316",454.593108580548,123.769234392388
"317",461.137317272067,124.347192603029
"318",458.318127262549,116.475501099191
"319",461.773987323377,113.522538532511
"320",462.782178094176,115.356291298009
"321",457.11899033457,121.902254690531
"322",453.367777849333,113.414201086373
"323",460.092435892689,111.544493589508
"324",463.630056273346,111.510367219867
"325",456.200149331515,114.367237385873
"326",457.383654960849,109.627068606871
"327",465.520327974869,110.798455333796
"328",461.852287061122,110.598716955722
"329",454.546486400542,118.146520187857
"330",456.715142220808,117.949395637807
"331",455.811771452383,120.03874880359
"332",452.362292260454,120.976181387122
"333",433.210476989975,141.674984495905
"334",434.563013188883,140.025977095414
"335",437.77402075527,142.669085520067
"336",435.493117539974,142.168047283016
"337",475.904642290758,152.899242387309
"338",442.132223209093,114.969478505001
"339",440.094992575987,127.686566973911
"340",466.329370856906,114.096663509783
"341",436.865689750779,133.859549627652
"342",434.898363557125,129.825341181794
"343",433.823476511751,131.467616189314
"344",437.111274502795,127.819530150525
"345",439.133565026005,116.618395998782
"346",419.670689928337,102.443027178985
"347",415.476230324448,101.790055221559
"348",417.815029338138,100.564786505928
"349",417.331890914647,103.668295894617
"350",421.188185497632,99.0879785208938
"351",421.126534678555,108.066740821521
"352",416.641561820528,106.795626838758
"353",419.785189338824,100.474107954382
"354",422.291322044519,101.607637051728
"355",419.742429514613,105.424754005916
"356",425.131050411914,98.8630576822542
"357",423.201395759096,99.707883496683
"358",422.8307424062,97.3326069753674
"359",425.303303730166,101.882660352287
"360",420.281143592005,96.0539537034472
"361",419.796187000544,117.9274640338
"362",420.894559107018,114.31659018572
"363",414.454988039683,111.847357721048
"364",442.661292344198,152.345332517817
"365",440.531287756352,157.467863885998
"366",427.643727213419,127.657589349986
"367",424.777190425582,147.094131019084
"368",425.307677117887,143.75148280109
"369",427.387528886343,144.232772818247
"370",479.910756051084,134.530014931555
"371",439.045563543422,101.164167287908
"372",433.833176888578,103.720128556083
"373",436.122580617614,101.796117054635
"374",429.314085205502,97.4639961860509
"375",427.271453407734,98.3096893167102
"376",430.510488348472,95.2946732214036
"377",426.952504727705,100.462555592098
"378",429.461015003335,104.059552132562
"379",427.493482745686,102.758486363126
"380",425.895109212027,107.313851116483
"381",425.482489950947,104.61097365932
"382",431.545914227279,93.0440653357532
"383",427.655658780867,105.662153126297
"384",423.295694177039,106.327742077953
"385",421.690652077123,105.201039227815
"386",430.595846888225,107.156140953987
"387",423.150547224943,103.89171665015
"388",427.730326768933,91.5264712629054
"389",425.37581431287,96.0455476352088
"390",424.726202374444,94.1864017125645
"391",429.219677947741,93.3373310187194
"392",427.084016117474,93.6600160706223
"393",479.799975827219,143.97179847128
"394",477.322586498315,146.42595152412
"395",479.6023195742,141.610460116458
"396",477.536788398635,140.699711054201
"397",472.763154642372,142.070821650555
"398",474.871750427063,140.416616845267
"399",475.133089344828,142.920746314399
"400",471.217586023687,137.92969939475
"401",476.369924855053,144.584595503185
"402",472.900991052281,147.546433526957
"403",473.860755887109,145.158175840845
"404",474.080026041246,137.651850014375
"405",472.649083415583,139.754412608434
"406",469.06548500639,141.091899623085
"407",475.129200456709,147.054901715902
"408",477.093994610334,149.767822004119
"409",469.909448390696,144.957249310716
"410",471.850543973379,145.737313912678
"411",469.746142059747,148.168739248218
"412",442.117690923482,106.971403086718
"413",437.372748038191,107.428420017534
"414",439.799229376145,107.760665106754
"415",439.893718624519,109.790494209159
"416",437.207794711904,110.130784785862
"417",435.262295413442,108.655814012944
"418",435.139534456088,106.016617188277
"419",437.727733831281,104.394728575771
"420",432.692714275635,105.888685787789
"421",431.652338893518,103.957375474716
"422",430.451246831915,101.747364860612
"423",433.415269610635,114.819555068172
"424",433.251082325724,112.899993937943
"425",434.939869878294,111.101646750321
"426",436.860999804264,112.455032003148
"427",480.583527255337,137.658867722217
"428",465.234528502625,123.283772939439
"429",467.680984675251,122.988424770677
"430",463.825245244126,126.278704799027
"431",463.205086950446,123.889319298093
"432",469.954696035452,122.792393679199
"433",469.503088375228,125.252062523252
"434",471.663037070692,126.895539921676
"435",473.367711099928,126.137983570815
"436",472.161617203196,129.569705967266
"437",470.845745217893,132.910725113276
"438",468.406417971391,128.904619828472
"439",472.187379280104,131.509492397667
"440",469.950166399367,130.710336445448
"441",465.683432667846,133.729385900764
"442",467.266400340989,131.441998194808
"443",468.320927973424,126.88803688223
"444",465.880866127108,128.001583213601
"445",470.412403275196,128.512273581338
"446",468.354397644804,133.886371368466
"447",463.89523351663,130.800443851341
"448",470.409824869031,135.466282577
"449",466.791422037272,137.678467182597
"450",465.438601439068,131.868518809786
"451",463.462357886657,133.075069497163
"452",463.683756201372,136.420407233416
"453",460.076675645523,131.252250471772
"454",463.677783601101,128.542398407833
"455",461.847732158804,129.858125416534
"456",472.084781074838,134.437034440636
"457",466.918709905857,135.512779848878
"458",469.034165836289,137.281506921882
"459",468.216091533563,139.193556071
"460",464.573422928427,141.962626868439
"461",465.907452411562,139.937049728019
"462",462.875940840174,139.392598921453
"463",457.747211342684,125.394342952995
"464",458.97877331052,123.370234853866
"465",457.812110750868,107.370992888009
"466",457.409268324908,112.151294416635
"467",454.805028232429,110.915476832528
"468",462.649917210094,108.743254550408
"469",454.165609401353,115.728433887635
"470",450.784020597768,117.500113301031
"471",452.774649894026,117.186565801594
"472",451.416567459555,115.0402238048
"473",446.77323225887,115.157488756757
"474",449.116987238051,110.297023930695
"475",449.111565834817,115.758778191726
"476",450.855488350837,112.383207226579
"477",446.884702540303,119.571372640883
"478",448.496627161572,113.302815030189
"479",452.070023148885,109.603612767665
"480",447.456279140312,117.348588275656
"481",444.696285771335,117.82375242681
"482",445.638018447845,112.374587412545
"483",442.661944921364,117.072433153187
"484",440.311158982525,146.06720076955
"485",442.593822122909,138.610776244276
"486",478.714547770229,154.544872780927
"487",474.043123508206,156.937077121721
"488",440.107847232971,113.915847222437
"489",442.038247706282,112.055139110867
"490",439.628058795799,123.352544648089
"491",435.885897327371,126.150720406238
"492",437.626418958317,124.577028325058
"493",436.827466471639,122.399776823487
"494",439.595862893994,125.548177475208
"495",444.316294185393,124.519343567476
"496",442.182345268525,126.07190335368
"497",442.045559368285,123.641089357359
"498",446.575813426245,129.867793685284
"499",441.090524207631,121.371127493769
"500",444.171399234757,121.519340272275
"501",443.114508682431,129.433497483048
"502",444.953726204419,119.745385740418
"503",441.96165016087,127.943142272871
"504",444.36180483675,127.277584120855
"505",440.714354006552,130.099055635064
"506",448.681254285755,125.826817965644
"507",442.977203640371,133.598876141259
"508",446.291141875134,125.866254545057
"509",442.393717003051,131.494690088347
"510",444.964627395734,131.914774585866
"511",440.907961069751,133.039680147329
"512",441.222128819794,135.985236308356
"513",446.87268369723,122.892373657509
"514",447.518262565663,127.789851958771
"515",452.305728635453,129.300145366923
"516",450.088218751933,127.986390412712
"517",447.086746149148,136.433845786766
"518",451.819071038089,125.320631849135
"519",449.612525869983,131.317684985439
"520",445.415049053368,134.461060648431
"521",448.681113106252,129.485073094568
"522",447.355769391861,132.13927544216
"523",444.538169788022,136.898783144823
"524",449.466644812245,134.427217596336
"525",446.650002016283,141.257352213948
"526",444.989203808645,139.371147696958
"527",447.429843558052,138.896437224135
"528",442.894457990536,142.889832507429
"529",452.098387464631,141.747772709176
"530",444.509064264135,141.468175851919
"531",445.90648055682,144.682951816097
"532",449.431417691111,140.86683721213
"533",450.624108810141,137.653455516756
"534",449.669692202294,144.622976740377
"535",449.306118593333,138.992297955682
"536",448.28822224373,142.82498432841
"537",415.093598738716,107.826132030222
"538",418.841839028926,107.580113990131
"539",419.310993827136,110.984044700295
"540",417.892088982462,105.431811707102
"541",419.721479512412,97.8738645186906
"542",421.994464693499,116.075556804471
"543",440.599342952485,152.332162885285
"544",444.665008208284,160.143511455654
"545",438.177152173693,158.445881765411
"546",436.235585405805,156.869760090905
"547",438.642564373395,156.243883946756
"548",432.710993982197,158.208794340747
"549",435.121287927043,155.078024211642
"550",433.37095771752,100.439184426297
"551",429.197535408961,110.951387614115
"552",482.26498256765,141.561742286751
"553",475.619727466723,136.07750230301
"554",474.068667635115,150.410340853877
"555",479.226182330512,148.234915360267
"556",481.93881492559,148.088784029038
"557",479.933426174721,151.467982609399
"558",480.660779842268,149.614982102888
"559",435.829903613509,103.771957125576
"560",437.814524626515,102.546063693245
"561",440.012059657946,103.264427165436
"562",470.68603127451,163.246025408348
"563",431.194587648719,113.947796040408
"564",461.939887262518,126.066362563822
"565",460.2602333915,134.966984860394
"566",472.513563379789,136.397487519317
"567",465.620054099884,146.349027934209
"568",464.641042263295,138.276463473731
"569",459.700704431349,125.707456985727
"570",456.571242058267,123.803345816901
"571",455.420559515117,108.922761859598
"572",452.861565503371,111.460320156582
"573",450.017887483224,107.498930399446
"574",444.476717387055,114.471302108983
"575",446.06037429896,107.548602540835
"576",439.488518115536,148.168977629618
"577",437.018650463601,145.990384775015
"578",442.78102663446,148.245793624153
"579",435.949721114379,144.201408683566
"580",478.280278018011,156.780581764585
"581",476.190420887182,157.636434641597
"582",475.768841712412,155.284650920935
"583",472.807690283379,153.919503666109
"584",438.793328506708,121.213720630444
"585",439.441589984161,138.586550552255
"586",439.088215887486,135.629889364993
"587",449.375462109527,121.240909061723
"588",452.450215386785,123.193361983159
"589",454.58047211248,127.002451721219
"590",443.126623802728,135.547343461999
"591",447.438645090686,134.180540727865
"592",453.001186718078,133.034849353081
"593",458.294414617124,144.264259270239
"594",449.08221058379,136.385887709222
"595",449.614585486442,153.240104174551
"596",443.047312710104,158.111754193715
"597",446.881924752194,156.718503856853
"598",442.192036904317,160.452616489599
"599",445.198505628434,158.05885075216
"600",448.036306875095,159.895684204516
"601",440.969097078696,161.99959230444
"602",444.184910357114,164.116297640653
"603",443.645720064345,162.035736108963
"604",446.10800951652,162.141458870643
"605",435.238542609141,99.5374213432607
"606",431.420774915015,99.998919390859
"607",430.743960676246,109.365930214923
"608",431.402450800806,111.555114802677
"609",428.2571656314,108.487262925191
"610",426.43660251873,110.593530295988
"611",427.534893618557,112.949491957194
"612",423.451602351695,110.023562207062
"613",429.513099455147,112.904773746713
"614",427.136216525272,114.913005987263
"615",424.092937266651,108.145308935457
"616",475.343205865451,148.9678586593
"617",475.788271236247,151.063467640283
"618",471.689071750218,149.710556164826
"619",472.372595749581,151.782017172462
"620",468.010393227386,153.782988110697
"621",470.4249705817,153.29149054502
"622",470.858953981939,156.479029090543
"623",468.68408233666,150.915827701719
"624",478.029116634948,152.493478124966
"625",480.425550247454,153.442800660138
"626",482.642833087106,152.440521506724
"627",484.341350516663,154.13978787038
"628",473.008690199277,161.489659508545
"629",462.338916584402,134.829415206141
"630",461.265049699374,137.358898612959
"631",459.271408155648,140.592901715278
"632",460.855651972838,139.338024426172
"633",461.795934210882,141.95153469499
"634",458.336377427703,137.784986214912
"635",463.174065534515,144.614592900155
"636",468.030314341465,146.471591219271
"637",466.696650356832,148.937983843633
"638",466.962463641856,143.710650125753
"639",461.486673345755,149.586185553863
"640",464.001856575162,148.540267065851
"641",464.862694448236,152.035884074756
"642",461.861918119337,146.941393678784
"643",463.363098760425,150.551373247984
"644",460.932203689535,154.506642196375
"645",462.609157548757,152.812647965686
"646",466.631305642179,150.991100554397
"647",458.427055148692,147.803069032168
"648",460.711286138157,144.759141902932
"649",464.873699761244,155.725159879411
"650",460.319939600521,148.071632696568
"651",459.043758449361,150.261409430353
"652",462.982337765056,154.859113821877
"653",462.689171273465,157.997661621158
"654",460.743254054199,151.653307621359
"655",458.001231493561,153.267809574299
"656",454.039863364855,150.21017095155
"657",456.548517352493,149.580845901383
"658",455.821380097532,151.997024392306
"659",454.290458416634,145.894370797746
"660",454.700621641353,156.42453150272
"661",452.833350635135,153.194604950626
"662",456.157071135976,147.285820013832
"663",456.312756478813,145.129225875188
"664",454.417317495706,143.174596842153
"665",455.897275664557,154.37184157526
"666",458.263056445198,156.323542130072
"667",452.206888779617,144.434340814409
"668",455.064259416985,139.525342020199
"669",451.339962006225,147.888226934817
"670",454.020180499574,141.222219652444
"671",452.462834491281,139.303955727379
"672",456.69052363143,141.695619565709
"673",451.046100261569,145.978724980849
"674",448.313245972617,147.376658898793
"675",453.553086385036,136.239911468989
"676",457.209419132806,139.612346320708
"677",451.03443084038,103.704900181488
"678",452.762688661957,106.875449116401
"679",453.59825540889,108.539608624539
"680",451.062857013394,105.745713996459
"681",454.146153199399,104.792137574996
"682",455.811743437891,103.239291790073
"683",447.492696536336,111.528702431515
"684",448.033633842142,107.085801786377
"685",438.697639781902,144.625693577315
"686",440.339635709481,142.654285832113
"687",441.469694831918,144.370291106054
"688",439.046128700272,140.806857408537
"689",441.352271694814,140.568723123869
"690",435.812531895778,147.835824769762
"691",442.304662713014,150.283398545364
"692",445.89872414712,150.049154410663
"693",437.799156662407,137.568208655515
"694",449.077271668909,118.9930414466
"695",449.943442858369,123.672387619635
"696",452.535292543049,127.252558215641
"697",453.674379525754,125.382277057667
"698",450.921227070877,132.937269828647
"699",451.623350675488,135.077729753873
"700",455.882388198261,130.566221907454
"701",445.697654610972,153.63817318609
"702",422.279861964525,112.233677979888
"703",423.111599614888,114.227004229318
"704",421.312187107185,110.205868276116
"705",472.585679202805,155.772085667497
"706",469.936722418023,159.841170115387
"707",474.111625218294,159.346454667991
"708",459.769984394346,142.691252797592
"709",465.134789672924,144.44142622521
"710",467.072865945966,141.645505654102
"711",468.939194270746,143.144284684883
"712",460.809458656172,159.918082862988
"713",460.323999116587,157.562769894113
"714",451.189713011847,150.794039433457
"715",451.266905686398,156.254903798752
"716",456.522475803273,157.807512481549
"717",452.828352871711,163.681161524501
"718",453.444799354429,159.970364469832
"719",459.1184637155,154.71116481756
"720",447.800199319487,145.41300594649
"721",446.027586651177,109.808177373071
"722",434.316322815817,146.239530682261
"723",454.392204456982,129.090922643174
"724",456.410166998519,134.097884327117
"725",445.078660936424,155.643971521097
"726",443.823122547724,153.828677728865
"727",444.69463793198,151.781838939979
"728",447.774846887495,154.607390433443
"729",449.064980135478,156.397461684856
"730",471.093860332447,161.371396080503
"731",468.850656252332,161.86505955208
"732",466.441071411549,159.268671351333
"733",467.13729515776,161.038843936068
"734",448.492705670188,150.787497995555
"735",447.460362088919,152.570891883907
"736",447.563488495795,149.126247678643
"737",445.499152964403,147.365469960081
"738",443.605000212222,145.70566744565
"739",451.239410168145,154.309780162229
"740",447.743255294721,108.972119030563
"741",454.433808041442,134.438205921755
"742",464.334014901659,159.315370773707
"743",483.561258662733,133.254234482136
"744",459.672444571829,99.7445990890461
"745",411.606197103185,119.398029795335
"746",468.986889619313,112.302075093281
"747",473.096562049071,122.211061000828
"748",488.417231379225,150.592950077375
"749",485.044186634159,151.738743926045
"750",486.672607263638,153.168465749503
"751",454.394857279932,121.640173102106
"752",418.397323816468,114.39444927584
"753",439.629764805901,105.54456088418
"754",437.940526777222,130.767296570826
"755",438.657589565051,128.975051767107
"756",417.020845508137,110.611931864773
"757",465.899257839566,153.877446266099
"758",453.57666851709,148.01810032189
"759",455.900096534228,137.1506324323
"760",436.980313865316,140.732290240636
"761",457.125615602907,128.092353219793
"762",458.106251703504,130.134488289924
"763",458.083900953716,132.469530482365
"764",471.903212753545,158.573022177763
"765",455.560006873965,163.3910707804
"766",454.028278192327,161.973894679469
"767",455.891461813559,160.344561302808
"768",457.617880655625,161.264469069387
"769",450.096698869457,163.971252268602
"770",448.527976044097,162.205718962858
"771",450.732321089317,160.529203897084
"772",450.293978575023,158.303800451238
"773",451.312778781366,162.416105940537
"774",452.912293452817,157.786464840469
"775",458.103219176347,135.560097435466
"776",467.606530238636,156.634766841629
"777",469.177477576185,155.402754660277
"778",469.29502435502,157.857598985225
