V0
-11.655707720095
-11.4648526841948
-10.6379787982344
-10.4629059794268
-9.93756723702211
-9.76182534027293
-9.35866641154925
-9.17920418024646
-9.5095726978964
-9.69997422566183
-10.1289529802265
-10.6325777826718
-10.652418898321
-10.6635969440609
-10.8339870960069
-11.1234308947122
-11.4553088010973
-11.5874706251946
-11.9657936020781
-11.9983917321335
-11.7945897488326
-11.3784812652198
-10.8601612052291
-10.491703189681
-9.90952823379631
-9.62767398800755
-9.68278182360273
-9.8924204839326
-10.3941411271599
-10.5067009243765
-10.9327706212993
-11.1078270671711
-11.2843308841347
-11.3698362219873
-11.3874110586689
-11.4307429655354
-11.4109972309116
-11.1282194114258
-10.6183826855628
-10.1566796863031
-10.105386113667
-10.0283486367204
-10.0293666741191
-10.045153682593
-10.0260756745771
-9.978993464979
-9.87550677644776
-9.63244767787029
-9.26324643805561
-8.57349367311088
-8.39805252032259
-7.88825727773455
-8.37894685141795
-8.53920385097298
-9.06859026622948
-9.03458278881128
-9.03393977671075
-8.92277993419344
-8.75915391766647
-8.63214936319649
-8.17328273206152
-6.50272991439366
-5.94621494888435
-6.79866866641041
-7.0651685573812
-6.40481587665074
-6.4016218069873
-6.42592593924587
-6.83550980691741
-7.00608664551761
-6.94326375212975
-6.41202801016541
-6.12052104178182
-5.95313141783962
-5.9031722866785
-5.9026401740547
-5.91311757973951
-6.14797145771299
-6.15216783984245
-6.42110247989363
-6.64460490588685
-6.78449094545144
-6.91662973699024
-7.12706796041844
-7.1846445448347
-7.77283605397218
-8.74295607197273
-8.8739191651117
-9.20127465956532
-9.68778357263452
-9.68052818375596
-9.63048946350557
-9.4112502531627
-9.26860684432662
-9.2277094836815
-9.19032369344419
-9.17508965927676
-9.1798190939762
-9.18373639464966
-9.19441545894411
-9.27469382449002
-9.31902661227181
-9.32420284558073
-9.27173841309256
-8.81637430847061
-7.20719340437618
-6.67412049105405
-6.44442675187363
-6.33591935119254
-7.19990518039266
-7.65496037315053
-8.34814316540762
-8.97378492211686
-8.86827493224284
-8.81223798349111
-8.81817709494291
-8.94766525112912
-9.25621018678038
-11.4300409537209
-11.8023239902645
-9.70771309280547
-6.64025101612883
-8.95572324205616
-9.72047209399619
-8.57805143474361
-6.20605009996659
-6.01644457231684
-10.0537284695796
-9.00017238268257
-10.8233508076865
-9.61260230267871
-9.07302111916351
-10.3849499478706
-10.9163649097834
-11.7529624835443
-11.7112420006372
-7.10119029196823
-9.20991132146529
-11.0885283761826
-7.1249483905062
-6.82068523129054
-8.41607553689031
-9.84071254478713
-9.23156496249645
-5.9252649582448
-10.0367764243726
-10.4209685077188
-10.9742664248332
-11.9364320542156
-6.93233207369299
-9.34414602666032
-9.61908131188079
-7.00782136645667
-9.82045245431341
-9.52037082284282
-11.2347793511192
-10.7114701595403
-7.06063112012171
-7.02596477178358
-9.19577281325641
-9.95178615744648
-7.06277018053094
-6.87941426612607
-9.68048700633088
-11.2008753173632
-7.32383236392865
-7.18211322835856
-8.08345963924062
-11.4250374518014
-10.6277533995378
-9.15122429342422
-9.18217509758001
-6.16855107005944
-9.17032494224319
-10.2105123917577
-10.8935069951841
-11.4904607931689
-6.01953425845027
-10.1977390885567
-11.688106619537
-11.8439863940691
-7.87583035584867
-7.01889735219673
-10.1178653845795
-9.56749166572104
-9.30172906604471
-10.5262354833669
-10.5073140073975
-10.4820044972923
-10.6880735430142
-10.2794156634229
-8.89780669141158
-9.56290358521671
-6.74394579006384
-7.37238476062645
-8.27790448198582
-11.3982344453055
-10.7441711246816
-9.12569641288277
-9.23211882608136
-9.17781611827816
-9.33986139344516
-9.67976585166087
-11.9519806993202
-11.5836919089001
-6.09364222314082
-10.3022799010897
-10.1839747469776
-11.8483153405988
-11.0483314730598
-11.7093766330151
-7.37061445820407
-7.0200087776974
-7.04798175821187
-9.98302591709896
-9.45566130676035
-9.29417026610438
-9.65979864080293
-9.73154478773062
-9.69533952212056
-9.51802127466102
-9.2704196866396
-9.63750033518534
-8.36460310976273
-9.44803091020713
-8.89187656335102
-9.84081186618268
-10.679123224143
-9.41335033388493
-9.65589552285754
-6.73977546949491
-7.70833030672586
-7.21629588508275
-10.9319389098458
-10.9892547219435
-10.3208946341609
-10.4532724101275
-8.58961198558595
-9.22668110795728
-9.91406274761832
-11.7332578031764
-11.1214803797026
-11.4521744117622
-11.3049996724185
-7.18086862037524
-7.40554767039593
-7.11263980315122
-10.0958153682679
-9.93151587200913
-8.69485756355745
-8.67746332288975
-9.39103250030407
-10.1801106450678
-10.3876628133516
-7.62555571604259
-7.02282428506607
-10.5179106577901
-10.0612242792578
-10.5376563113861
-10.2729836510086
-9.8684743980936
-10.5242803428142
-10.6286525812343
-9.8327990950413
-8.81754979363731
-9.38119191577671
-9.20106202412795
-9.97724847242331
-10.3387924681095
-11.7953589511175
-11.5412617243252
-11.5308226698838
-11.3705600968657
-7.12067186982993
-9.86765331112733
-8.71301105182951
-9.03221293773816
-9.03150257797392
-8.9861026442211
-9.86800680081782
-9.68464970868097
-10.1943334571618
-8.6643356463197
-9.17288007908189
-9.26897852458898
-9.45525678180335
-8.95075337323031
-8.60704670738897
-8.84832613699967
-9.3204014489158
-8.60564290415427
-8.97528624326486
-8.13444122572636
-8.36861005255663
-9.28959625778292
-9.18543968456457
-9.23676724145229
-11.6432686391203
-11.010280487523
-11.4048504144332
-11.3400459673682
-11.1828802267615
-10.3265133351362
-10.7921986137525
-10.9991898142471
-11.4629345846564
-11.3583125568926
-7.69038284337927
-6.82097422132605
-9.45037589570179
-8.1231310229573
-9.61791155277367
-8.56646043795908
-8.23862040614357
-8.61539899523231
-9.28740607849778
-9.48414067480114
-9.20248746552241
-9.22037068369336
-9.25595476546766
-9.28764268026481
-10.4959226274696
-10.4148024277113
-7.34776079224633
-7.38235684302815
-7.58084534467327
-7.70297721359286
-8.39767146238377
-8.02892571723267
-8.11304782146927
-6.9446711447337
-8.47810405050788
-9.31041234263893
-9.43354244269487
-9.83343455425032
-8.64256239376734
-8.48894945103182
-9.43077028514818
-9.35961236403064
-9.32931861527527
-10.7152470540796
-9.09944629937828
-6.61986010937991
-7.03741671690202
-9.76705478154879
-9.47010727242939
-10.143088970626
-10.4669510107383
-8.33333558537439
-8.73704174909035
-9.37823535430162
-9.43971083906711
-9.41561129113641
-9.29568030085723
-9.32707099536726
-9.30451466734885
-9.32990500696081
-9.34053277506566
-8.67515293815028
-6.76850907552684
-6.63231156020307
-10.67803279718
-8.63391216326919
-8.77833132239498
-9.07553538499541
-8.78502385596842
-9.73753960323874
-9.50693260880881
-9.35557455020184
-9.26746415979186
-9.35570696503443
-7.97948536099391
-6.98078448483504
-7.09713084003786
-10.4801375286191
-11.012913786412
-10.2941702848386
-10.8219123745825
-11.2254290908742
-8.55428376367365
-9.03087259620946
-9.68975903869804
-9.54781257530009
-9.37232368099877
-7.92061407007356
-6.92160322776517
-10.526568861426
-11.0207556786712
-10.7554302131962
-10.8847964526625
-10.6868859021436
-8.85388612577491
-8.92183478155614
-8.99361041704308
-8.79591256719689
-8.99107415087133
-9.07190553416273
-8.94721145627977
-9.05336907190535
-9.55265583582531
-9.65135272405776
-9.45783517913258
-9.68388314041873
-10.0316715968599
-8.32287744287436
-8.64792928328632
-6.92960026788139
-6.78570563131998
-6.95813613303225
-8.88809094674091
-7.37937260132791
-8.90214276444615
-7.41322636889671
-7.59994984286556
-7.64056712009963
-6.89538544535599
-6.92823705411664
-9.97418515410629
-8.44119018203909
-8.23565089856659
-7.23881319120076
-6.71428323479289
-7.07328086604598
-7.8191697010162
-6.46026344656034
-7.29493581291145
-9.46416899968469
-8.10408405279743
-8.28854303613425
-6.89311477573562
-9.28236318591686
-9.71955979065263
-9.48232801484625
-9.15557649483536
-9.82237848195095
-9.43964779841741
-10.3090456187579
-9.30650759825982
-10.1634931067004
-9.54625090591885
-7.81284640296456
-8.06487355399561
-6.84933696750359
-10.0140017241727
-10.6963116669386
-9.22966285573198
-8.74822700485725
-8.84195120159732
-9.74105146949696
-10.3867508764811
-10.0875782059953
-10.4186715256204
-10.6899230759012
-10.5578896392769
-9.80447322397219
-10.3394331489584
-10.7429264335791
-9.88644262382465
-10.5176303573185
-10.3218825114024
-10.5364869442888
-10.1443333310328
-10.6060481494721
-10.9545125933235
-10.9192834485808
-6.56731586893234
-8.88693831708612
-9.31444452148228
-8.42845457132982
-10.100163360399
-9.70852428918495
-11.0398371211354
-11.0954718408485
-11.4541275282813
-11.347713164764
-11.2972920752074
-11.3923811189748
-11.433044888093
-11.3290919876553
-11.4202118409428
-8.78857425802407
-9.63932739778549
-10.9623366231306
-10.0721041727741
-9.97837303166797
-10.2905997631455
-10.2518743919555
-6.61807492243057
-8.35784658370536
-10.848026813231
-11.9592609943882
-11.0479830510947
-11.301593801527
-7.097683605586
-10.042834681538
-10.6500268043094
-11.0671291145963
-10.6089569952726
-10.3119382192353
-10.1100446821534
-9.76302352178951
-9.86873462077282
-9.36363996194282
-9.57721531208176
-9.62943504365491
-9.56223764128649
-8.8389009439507
-9.1349186430031
-9.58263816138044
-8.89359654811329
-9.16931758552511
-9.44242050915199
-9.3971755538518
-9.33778506690205
-9.08562319950617
-8.9056298786238
-8.71785703617495
-8.8169922922363
-8.87268154618024
-8.68437997251651
-10.2685274724858
-9.2420333101558
-8.93626367695211
-8.75980133516404
