"","x"
"1",-1.53373717205931
"2",-1.41942554098461
"3",-1.12623270289503
"4",-0.770896389661586
"5",-0.488487732151264
"6",-0.34409797134523
"7",-0.383989677297994
"8",-0.546384434367278
"9",-0.801318274498425
"10",-1.05054673536015
"11",-1.15810130665726
"12",-1.43442418637336
"13",-1.0757703931207
"14",-1.16178778138231
"15",-0.888065936660924
"16",-0.803246568325111
"17",-0.667443938108583
"18",-0.530575138035351
"19",-0.519705527233783
"20",-0.417667980444372
"21",-0.460209052606575
"22",-0.469492284339518
"23",-0.476875113588231
"24",-0.686527295906992
"25",-0.5462377992582
"26",-0.997560767303416
"27",-0.675228802819234
"28",-1.28288365045929
"29",-0.833081505002609
"30",-1.39971190600229
"31",-1.31194421788284
"32",-1.10788967651372
"33",-0.891411614957521
"34",-0.75506530401596
"35",-0.680642777431022
"36",-0.629140302260303
"37",-0.631045113605767
"38",-0.715115766152876
"39",-0.84696899570526
"40",-0.922743908268498
"41",-1.47807141503857
"42",-1.49927115767199
"43",-1.49554822508999
"44",-1.16433944248346
"45",-1.30103247044027
"46",-1.36137357201066
"47",-1.29308077894922
"48",-0.477695033603464
"49",-1.29371238803214
"50",-0.993931705189624
"51",-1.04032520488919
"52",-0.411493346704668
"53",-0.789162363111363
"54",-0.732291032725587
"55",-0.85585246533658
"56",-0.271681279398968
"57",-0.700016446199486
"58",-0.576736246726806
"59",-0.769760804868136
"60",0.0744660104957595
"61",-0.98490006830188
"62",-0.570459687303032
"63",-0.201668083681697
"64",-1.1770628072997
"65",0.482128137794549
"66",-0.238291480211945
"67",-0.429619554461122
"68",-0.379648762371927
"69",-0.136856316336054
"70",0.211954897859785
"71",0.131993162669933
"72",0.716319091432417
"73",0.441937352430562
"74",0.11376641651609
"75",0.083309781180755
"76",0.527580432137833
"77",0.314087674024642
"78",0.645085245520218
"79",0.44424517191122
"80",0.665673668926832
"81",0.34350628957888
"82",0.886887720545665
"83",0.555507174977862
"84",0.800114874066543
"85",0.801871427377928
"86",-0.198314188424939
"87",0.309155018443135
"88",0.872359519286672
"89",0.78119910105032
"90",0.380441443186498
"91",0.886222196466708
"92",0.737134236447746
"93",0.57218290305949
"94",0.8862190211426
"95",0.823557108229875
"96",0.818826520213502
"97",-0.185876787631592
"98",0.0653034775997598
"99",-0.157715412758389
"100",0.620192089969743
"101",0.911398880924665
"102",0.96807086492095
"103",-0.234184557142756
"104",0.128230328870205
"105",0.277437224395793
"106",-0.566445438086171
"107",-0.359308500673918
"108",-0.593386533899937
"109",-0.776256193228464
"110",-0.980588000981871
"111",-0.963230306374995
"112",0.0963311490527327
"113",-0.124289589881058
"114",0.0435597672809625
"115",-0.0877411888303979
"116",-0.291125415172234
"117",0.247373921725911
"118",-0.441076067154466
"119",-0.288652068142686
"120",-0.346551113137417
"121",-0.358836085401823
"122",-0.224020049801159
"123",-0.407206080565331
"124",-0.138540245343929
"125",-0.100770824684824
"126",-0.45100539839086
"127",0.75048052530306
"128",0.798500921217755
"129",0.657713120012583
"130",0.907874815825412
"131",0.936754326355446
"132",0.937719170102266
"133",0.894089857224732
"134",0.924439488360504
"135",0.803365337479639
"136",0.933384384272918
"137",0.0799864669610214
"138",-0.035826041633129
"139",0.221084466725396
"140",-0.360407393414137
"141",0.180466701372022
"142",-0.160867017471761
"143",0.520867175353376
"144",-0.661427699887271
"145",-0.0541150378316807
"146",0.875478514132291
"147",0.805081911600747
"148",0.137424749269506
"149",-0.138691139320243
"150",0.493595474910694
"151",0.361603578411983
"152",0.536676041136846
"153",-0.122007863695773
"154",0.125803027555657
"155",0.0662033386051852
"156",0.325091189833296
"157",-0.581737991370336
"158",-0.277850016067329
"159",-0.180522011200714
"160",-0.519256902020012
