,nit,x_diff,f_diff,p_id,duration_microsec
0,192,723.487,118.438,0,1605.56
1,177,0.00806308,3.37607e-05,1,1217.51
2,179,723.49,118.438,2,1089.6
3,174,723.492,118.438,3,998.885
4,197,0.00704042,3.16938e-05,4,1147.44
5,190,545.806,296.107,5,1092.64
6,160,723.491,118.438,6,880.693
7,189,217.148,217.14,7,952.674
8,152,307.097,434.279,8,835.304
9,195,545.797,296.107,9,1142.85
10,190,723.496,118.438,10,1220.19
11,163,806.081,473.786,11,890.448
12,179,1023.17,236.877,12,966.63
13,183,545.806,296.107,13,1064.72
14,188,723.5,118.438,14,1372.28
15,180,0.00630479,3.04859e-05,15,1187.7
16,171,723.501,118.438,16,1141.45
17,158,723.505,118.438,17,861.822
18,173,217.158,217.14,18,696.07
19,188,0.0107966,3.99867e-05,19,935.41
20,189,0.00617431,3.0292e-05,20,1166.26
21,193,0.00126387,2.56781e-05,21,1644.19
22,182,1023.17,236.877,22,1486.39
23,205,0.00211784,2.60512e-05,23,1652.57
24,176,0.00759312,3.26618e-05,24,1366.51
25,193,755.378,335.578,25,1425.26
26,159,587.415,513.246,26,1206.77
27,183,217.151,217.14,27,1363.31
28,177,723.494,118.438,28,1212
29,190,0.00750782,3.26872e-05,29,1339.08
