,nit,x_diff,f_diff,p_id,duration_microsec
0,58,3.13848482259543,0.009715909877514417,0,1016260
1,53,9.416129568045026,0.07818918214340193,1,915260
2,49,9.416129573072936,0.07818918214340198,2,876470
3,59,3.138484820678275,0.009715909877514417,3,1086477
4,56,6.2771464111112,0.037224075107487875,4,968651
5,50,3.13848481600257,0.009715909877514473,5,859201
6,59,3.1384848209491607,0.009715909877514473,6,996946
7,59,12.55552653305311,0.12699051873930806,7,1121080
8,50,3.138484823769973,0.009715909877514417,8,921609
9,52,6.277146413735836,0.03722407510748793,9,945934
10,59,9.416129567531895,0.07818918214340198,10,1004413
11,55,9.416129568971511,0.07818918214340198,11,902508
12,51,3.3027632209066077e-06,1.0919098958339646e-11,12,899413
13,50,12.555526535885056,0.12699051873930806,13,854005
14,54,6.277146412533781,0.037224075107487875,14,905801
15,55,6.277146411151897,0.037224075107487875,15,961036
16,57,9.416129561903048,0.07818918214340198,16,971165
17,46,9.416129570990574,0.07818918214340204,17,816083
18,54,6.277146414412748,0.037224075107487875,18,910542
19,51,6.277146413636795,0.037224075107487875,19,894776
20,50,3.138484822551281,0.009715909877514417,20,874269
21,56,3.1384848198662145,0.009715909877514473,21,965768
22,58,12.5555265324458,0.12699051873930806,22,1153807
23,54,12.555526532201233,0.12699051873930806,23,1185952
24,53,9.416129558519382,0.07818918214340204,24,908979
25,59,3.1384848191538093,0.009715909877514417,25,1016436
26,47,6.277146418674101,0.03722407510748793,26,834412
27,60,3.1384848185416514,0.009715909877514417,27,1066872
28,49,3.138484826281632,0.009715909877514473,28,822865
29,54,3.1384848188896353,0.009715909877514417,29,985489
