,nit,x_diff,f_diff,p_id,duration_microsec
0,12,1445.8216545414593,3296.962243492774,0,7189577
1,11,1357.2896561098835,3653.0315636898404,1,6264645
2,11,1378.4294736848517,3515.053013889583,2,5767746
3,7,1538.186008998765,3237.5840528429944,3,18032577
4,11,1319.6350174581075,3316.788412415992,4,7392806
5,12,1599.6572729467075,2981.39711809284,5,6254644
6,14,1402.1221118802043,3732.721903525925,6,7229500
7,10,1220.1366710836846,3119.6137916250746,7,7012475
8,11,1383.3362234526362,3574.376008998024,8,6210889
9,15,1423.0714886376138,3396.1221419996505,9,8251738
10,10,1368.5511977850067,3613.342542871842,10,6159103
11,10,1289.290075696989,3178.580176483446,11,5362544
12,11,1470.9684352534584,3336.5142652200348,12,6333964
13,13,1537.1304801241017,3573.9642032062247,13,7502082
14,9,1167.7623417502653,3238.5446635187973,14,6433882
15,11,1418.068128564172,2763.773349029173,15,6288282
16,13,1377.609830514242,3474.9973078536395,16,7854249
17,12,1394.3872649566388,3534.6869881796,17,7693727
18,13,1445.8217396260736,3296.9622434913663,18,7466941
19,12,1148.5319489177882,3297.062559610119,19,7777397
20,17,1448.6131086128619,3435.674163728393,20,9426367
21,13,1346.6369020143459,3554.9616458661294,21,7741368
22,14,1390.2067729213113,3337.374559776227,22,13074003
23,13,1417.4866141848818,3040.5464311425885,23,11281922
24,15,1375.495729655528,3376.3410936508053,24,7585204
25,19,1178.530734235449,2349.1475691748965,25,11206462
26,18,1363.4559672738417,2902.841879515375,26,8347475
27,12,1561.7454786625801,2882.1554160397054,27,6736137
28,13,1223.3224925273862,3336.4775822474858,28,8617718
29,13,1291.5453607430948,3277.236390685207,29,6611135
