,nit,x_diff,f_diff,p_id,duration_microsec
0,151,0.00128396,1.64856e-06,0,670.075
1,147,0.00188151,3.54008e-06,1,645.474
2,152,0.00319307,1.01957e-05,2,783.238
3,129,0.00204425,4.17896e-06,3,1022.12
4,128,0.000598815,3.5858e-07,4,1116.93
5,136,0.00153813,2.36584e-06,5,904.672
6,174,0.000700384,4.90537e-07,6,1456.13
7,153,0.00170102,2.89347e-06,7,1276.09
8,136,0.00147848,2.18591e-06,8,938.353
9,131,0.000437163,1.91111e-07,9,803.84
10,154,0.00327969,1.07564e-05,10,911.526
11,140,0.00106637,1.13715e-06,11,829.253
12,133,0.0012889,1.66127e-06,12,873.747
13,155,0.00135983,1.84915e-06,13,674.934
14,123,0.00341587,1.16682e-05,14,533.075
15,128,0.000708338,5.01743e-07,15,681.138
16,140,0.00122191,1.49308e-06,16,1307.26
17,146,0.00258512,6.68286e-06,17,1010.83
18,127,0.00205758,4.23363e-06,18,689.736
19,140,0.00163278,2.66598e-06,19,800.309
20,137,0.00280362,7.8603e-06,20,805.67
21,148,0.00276179,7.62747e-06,21,819.745
22,144,0.00105442,1.11179e-06,22,879.418
23,148,0.000758974,5.76041e-07,23,964.005
24,137,0.000861899,7.4287e-07,24,945.816
25,129,0.00187861,3.52917e-06,25,809.321
26,144,0.00321532,1.03383e-05,26,956.524
27,116,0.00253879,6.44543e-06,27,708.554
28,135,0.00145525,2.11775e-06,28,854.351
29,149,0.000547822,3.00108e-07,29,840.115
