,nit,x_diff,f_diff,p_id,duration_microsec
0,37,9.22682,85.5664,0,4203.86
1,39,12.4667,156.208,1,4781.52
2,41,9.89968,98.5009,2,4941.36
3,38,11.5174,133.324,3,4305.73
4,40,10.4824,110.44,4,5021.2
5,37,9.94952,99.4957,5,4553.73
6,38,8.55894,73.627,6,4786.95
7,39,9.54326,91.5361,7,4465.33
8,37,11.7724,139.294,8,4959.26
9,47,10.3398,107.455,9,6143.96
10,40,10.1952,104.471,10,4658.74
11,40,12.2666,151.233,11,5025.05
12,56,11.4744,132.329,12,7380.57
13,47,12.1041,147.254,13,5348.96
14,39,11.1239,124.37,14,4891.98
15,44,15.3493,236.799,15,5679.08
16,38,11.7303,138.299,16,4578.22
17,40,11.7303,138.299,17,4995.69
18,44,15.2198,232.819,18,5412.7
19,40,11.0346,122.38,19,5062.58
20,67,15.2198,232.819,20,8329.2
21,46,12.896,167.153,21,5533.98
22,37,11.603,135.314,22,4499.37
23,37,8.38364,70.6421,23,4781.56
24,38,14.2107,202.971,24,5139.1
25,37,9.38638,88.5513,25,4797.07
26,41,9.0097,81.5866,26,5046.7
27,42,8.55892,73.6269,27,5174.71
28,52,9.06446,82.5815,28,6756.68
29,43,9.11888,83.5764,29,5285.85
