,nit,x_diff,f_diff,p_id,duration_microsec
0,217,1561.68,987,0,3264.93
1,227,1678.06,1421.31,1,3561.61
2,226,1470.44,1480.6,2,3716.69
3,211,1734.77,1322.58,3,2833.55
4,212,1248.44,1658.18,4,3077.11
5,208,1199.63,967.263,5,4246.58
6,212,1757.44,1460.79,6,3373.44
7,224,1166.98,1460.78,7,3200.22
8,233,1335.71,1480.51,8,3928.41
9,211,1208.46,1756.97,9,2935.58
10,231,1512.79,1835.95,10,3090.43
11,226,1374.23,1875.35,11,3506.96
12,211,1188.79,1539.83,12,2881.45
13,231,1570.12,1717.91,13,3118.47
14,229,1545.32,2211.43,14,2918.54
15,214,1300.67,1677.96,15,4022.7
16,217,1355.78,1362.08,16,3072.56
17,215,1373.17,1974.2,17,3097.39
18,230,1328.57,1717.51,18,3625.84
19,223,1662.77,1737.25,19,3659.33
20,219,1169.6,1954.42,20,2640.56
21,219,1419.79,1796.48,21,1737.21
22,219,1669.06,2131.98,22,3061.75
23,222,997.406,987.033,23,3227.17
24,221,1020.93,1599.15,24,3050.18
25,224,1335.72,1480.51,25,2715.93
26,222,1043.62,1421.31,26,3924.57
27,220,1210.86,1855.63,27,3187.31
28,217,1268.33,2072.82,28,3541.39
29,219,1043.62,1421.31,29,3947.26
