,nit,x_diff,f_diff,p_id,duration_microsec
0,324,10.9446,120.391,0,16949.7
1,363,10.3941,108.618,1,20080
2,377,11.6121,135.758,2,19099.9
3,397,8.21405,69.8965,3,20730.5
4,367,10.1046,102.813,4,18454.3
5,321,10.0979,102.482,5,18471.2
6,354,11.3844,130.377,6,14433.9
7,336,11.6459,136.319,7,14065.1
8,337,10.2426,105.47,8,14016.3
9,382,14.8131,221.442,9,14735.3
10,369,11.0384,122.616,10,13143.7
11,364,13.0189,170.488,11,13081
12,361,10.7639,116.476,12,14063
13,358,10.348,107.555,13,13053.4
14,357,10.4347,109.507,14,12076.3
15,371,9.6855,94.9128,15,12697
16,381,10.0001,101.712,16,13690.6
17,375,7.56014,58.0867,17,17249.3
18,376,9.70439,95.1595,18,16635.8
19,340,9.12026,83.5884,19,12432.7
20,314,7.57718,57.7083,20,14669.4
21,339,6.60015,43.7924,21,11212.9
22,287,9.99911,100.491,22,14798.1
23,390,9.6846,95.4574,23,15556.2
24,345,9.89656,98.5206,24,16954.2
25,345,14.6227,214.921,25,13561.2
26,328,8.67539,75.6208,26,15635.2
27,384,9.89434,99.0615,27,17278.7
28,341,12.7377,163.19,28,16697.8
29,316,9.59504,92.5322,29,15395.1
