,nit,x_diff,f_diff,p_id,duration_microsec
0,182,0.00305831,9.35324e-06,0,1736.29
1,187,0.00387423,1.50097e-05,1,1860.07
2,187,0.00421458,1.77627e-05,2,1909.2
3,176,0.00545308,2.9736e-05,3,1225.7
4,188,0.00379488,1.44011e-05,4,1370.75
5,193,0.00310727,9.65512e-06,5,1881.77
6,176,0.00525745,2.76408e-05,6,1614.52
7,186,0.00351105,1.23274e-05,7,1370.38
8,191,0.00381324,1.45408e-05,8,1642.99
9,179,0.00312796,9.78413e-06,9,1846.56
10,189,0.00485641,2.35847e-05,10,1764.93
11,174,0.00420557,1.76868e-05,11,1691.86
12,184,0.00493633,2.43673e-05,12,1211.33
13,179,0.00328263,1.07756e-05,13,1048.59
14,188,0.00485502,2.35713e-05,14,1091.94
15,178,0.00482642,2.32943e-05,15,1141.46
16,188,0.00323126,1.0441e-05,16,1351.06
17,184,0.00235576,5.54959e-06,17,1815.02
18,185,0.00325677,1.06065e-05,18,1966.38
19,190,0.00326356,1.06508e-05,19,1916.31
20,187,0.00257263,6.61841e-06,20,1837.09
21,170,0.0040731,1.65902e-05,21,1684.74
22,188,0.00457253,2.0908e-05,22,1661.54
23,184,0.00677442,4.58928e-05,23,2191.03
24,176,0.00488448,2.38581e-05,24,1648.96
25,186,0.00295883,8.75465e-06,25,2223.04
26,182,0.00412437,1.70104e-05,26,1918.28
27,178,0.00427872,1.83075e-05,27,1432.23
28,182,0.00329883,1.08823e-05,28,1510.3
29,189,0.00377692,1.42652e-05,29,2063.37
