,nit,x_diff,f_diff,p_id,duration_microsec
0,74,15.0891,228.839,0,4932.8
1,74,15.5097,241.774,1,4260.12
2,94,13.8937,194.016,2,5670.33
3,460,15.3815,237.794,3,48126.4
4,90,12.5063,157.203,4,4909.57
5,59,9.94952,99.4957,5,5723.42
6,56,9.28033,86.5614,6,4509.31
7,95,14.8244,220.88,7,5820.4
8,42,11.5603,134.319,8,3515.05
9,91,15.1219,229.835,9,5031.63
10,109,14.7575,218.89,10,6845.22
11,34,12.2666,151.233,11,4513.06
12,94,13.2743,177.102,12,7493.89
13,86,12.9343,168.147,13,4705.2
14,67,12.1041,147.254,14,5542.97
15,99,17.0017,290.527,15,5675.1
16,37,11.7303,138.299,16,3396.01
17,105,13.8223,192.026,17,5447.06
18,89,13.4962,183.072,18,6423.88
19,92,14.891,222.87,19,4659.4
20,72,10.5765,112.43,20,4610.52
21,77,15.4458,239.784,21,4785.48
22,75,11.0793,123.375,22,7248.28
23,106,16.4392,271.622,23,5543.38
24,115,14.5548,212.92,24,6624.6
25,98,14.2107,202.971,25,4718.89
26,101,11.7724,139.294,26,8193.35
27,73,12.896,167.152,27,4380.75
28,39,9.06446,82.5815,28,3408.03
29,61,8.38362,70.642,29,4349.6
