,nit,x_diff,f_diff,p_id,duration_microsec
0,149,0.00328651,1.08012e-05,0,924.052
1,163,0.00169857,2.88515e-06,1,980.172
2,150,0.00271801,7.38761e-06,2,914.222
3,124,0.00277768,7.71553e-06,3,708.001
4,112,0.00136415,1.8609e-06,4,566.778
5,145,0.00190859,3.64273e-06,5,593.308
6,180,0.000874053,7.63968e-07,6,775.532
7,139,0.000849128,7.21018e-07,7,636.829
8,152,0.00192229,3.69519e-06,8,546.595
9,127,0.00142496,2.0305e-06,9,396.547
10,147,0.000505968,2.56004e-07,10,552.63
11,131,0.00248355,6.16804e-06,11,534.111
12,146,0.000671455,4.50852e-07,12,758.441
13,157,0.00137412,1.8882e-06,13,937.569
14,128,0.00267824,7.17295e-06,14,791.497
15,133,0.000909702,8.27559e-07,15,738.029
16,139,0.00334172,1.11671e-05,16,750.581
17,143,0.000334247,1.11721e-07,17,679.458
18,131,0.0013086,1.71242e-06,18,744.7
19,136,0.0018068,3.26452e-06,19,751.005
20,132,0.00306573,9.39868e-06,20,655.757
21,143,0.00210107,4.4145e-06,21,862.675
22,147,0.00325966,1.06254e-05,22,931.677
23,136,0.000881185,7.76486e-07,23,797.821
24,130,0.000783402,6.13719e-07,24,825.373
25,118,0.0034594,1.19674e-05,25,812.39
26,166,0.00228826,5.23614e-06,26,1390.96
27,132,0.00179218,3.21191e-06,27,1243.51
28,136,0.00244344,5.97039e-06,28,955.568
29,153,0.00104553,1.09314e-06,29,947.669
