,nit,x_diff,f_diff,p_id,duration_microsec
0,3,3.138484825326997,0.009715909877514528,0,1114652
1,2,9.416129578638966,0.07818918214340226,1,541212
2,2,9.416131084221844,0.07818918214534593,2,534392
3,2,3.1384846887651476,0.009715909877531959,3,883115
4,2,6.277146446153928,0.03722407510748893,4,511649
5,1,3.138482858822207,0.009715909881296059,5,574872
6,2,3.1384847541665297,0.00971590987751908,6,856271
7,3,12.555526531858362,0.1269905187393081,7,728810
8,2,3.1384848182132243,0.009715909877514584,8,490348
9,2,6.277146421367464,0.0372240751074881,9,484454
10,2,9.416129588924013,0.07818918214340248,10,735476
11,2,9.4161298631409,0.07818918214347609,11,496999
12,2,5.217376745060778e-09,0.0,12,726485
13,2,12.555526532310568,0.1269905187393081,13,572811
14,3,6.277146417922706,0.037224075107487986,14,868180
15,2,6.277146417160482,0.037224075107487986,15,812624
16,2,9.416131362295456,0.07818918214612375,16,519410
17,2,9.416129753967278,0.07818918214343151,17,494530
18,2,6.277146449844768,0.037224075107489096,18,499767
19,2,6.277146913250322,0.037224075107719024,19,496366
20,2,3.138485064580072,0.009715909877572426,20,479013
21,3,3.1384848242618153,0.009715909877514473,21,659276
22,2,12.55552651766534,0.12699051873930822,22,858997
23,2,12.555526620939933,0.12699051873931422,23,500064
24,2,9.416129563824922,0.07818918214340209,24,481157
25,3,3.1384848272912165,0.009715909877514473,25,720853
26,2,6.277146457062793,0.03722407510748971,26,545391
27,2,3.138484914247579,0.009715909877522855,27,1036842
28,2,3.1384853050059287,0.009715909877744011,28,947278
29,2,3.1384848432939836,0.009715909877515028,29,510739
