,nit,x_diff,f_diff,p_id,duration_microsec
0,258,2.43707,5.96978,0,4991.85
1,262,2.43731,5.96978,1,5788.98
2,266,1.98995,3.97985,2,5205.29
3,253,3.97984,15.9194,3,5013.43
4,250,2.98487,8.95466,4,5127.61
5,264,2.63238,6.96473,5,5290.33
6,271,2.81413,7.95969,6,6067.51
7,255,2.81411,7.95971,7,5234.04
8,259,2.2249,4.97481,8,5593.94
9,263,2.43713,5.96979,9,5380.2
10,256,3.5873,12.9345,10,5617.82
11,270,3.97978,15.9194,11,5206.45
12,264,2.98485,8.95465,12,5936.39
13,259,4.10238,16.9143,13,5625.89
14,265,3.4466,11.9395,14,5732.39
15,256,1.72341,2.9849,15,5082.92
16,266,2.81406,7.9597,16,5545.2
17,254,3.14638,9.94962,17,5128.9
18,261,3.2999,10.9446,18,4919.39
19,261,2.2247,4.97481,19,4389.63
20,265,1.98985,3.97985,20,5365.91
21,263,2.8143,7.9597,21,5208.83
22,265,2.63243,6.96473,22,5541.52
23,264,2.22462,4.97482,23,4856.71
24,257,1.98984,3.97986,24,5345.67
25,263,2.43713,5.96978,25,5080.81
26,266,1.99006,3.97986,26,5149.02
27,252,2.43708,5.96978,27,5256.81
28,262,2.4372,5.96978,28,5051.24
29,250,3.14628,9.94961,29,4967.23
