,nit,x_diff,f_diff,p_id,duration_microsec
0,5,705.3842459322025,691.0066662631509,0,1083511
1,7,496.8185728531105,612.0396224765323,1,828836
2,7,587.4061062591493,513.2464119872648,2,884896
3,4,570.9595043781126,750.2478578771767,3,573294
4,4,416.5087347071399,572.4876004182331,4,564466
5,4,651.3210570416038,651.454644581178,5,501641
6,5,651.3212854127657,651.4546445349503,6,854078
7,4,705.3833911426545,691.006666378845,7,505721
8,4,570.9534738807076,750.2478639135423,8,575623
9,6,610.3289225730275,809.9375382874921,9,783992
10,11,651.3442576899397,651.4547129706538,10,1406618
11,6,686.0928435847911,711.144325861484,11,772132
12,5,705.38410222804,691.0066664229275,12,962783
13,5,416.50843660138065,572.4876002737207,13,727345
14,5,705.3841804379152,691.0066663439704,14,666845
15,7,416.5093145074997,572.487600166725,15,1220708
16,9,496.81405999767037,612.0396252663768,16,1040046
17,7,705.3841629352972,691.0066663323221,17,1101065
18,4,771.8652820046648,592.2135022143135,18,649930
19,5,587.4105805377105,513.2464086178677,19,719785
20,4,705.3809821523581,691.0066728116684,20,580315
21,5,570.9585517483167,750.2478588784187,21,648627
22,7,906.2773514243077,414.54507383244885,22,1376416
23,5,416.50860822496134,572.4876002386164,23,744021
24,4,570.9596742158027,750.2478578513401,24,596129
25,7,705.3746003439151,691.0066800114303,25,1657362
26,5,651.3206202971218,651.4546446369702,26,849005
27,5,651.3212480217852,651.4546445359385,27,692943
28,6,416.50920688298186,572.487600184217,28,1065625
29,4,651.3209319355213,651.4546446216502,29,568228
