,nit,x_diff,f_diff,p_id,duration_microsec
0,500,1639.27,8479.69,0,12422.3
1,500,920.983,5419.28,1,5752.91
2,500,1504.75,8302.6,2,7642.7
3,500,902.753,439,3,5842.07
4,500,1558.81,3240.1,4,6305.46
5,500,1248.34,1189.85,5,5569.29
6,500,1553.89,3182.64,6,7349.66
7,500,1282.55,6880.59,7,6465.4
8,500,1393.61,692.799,8,5208.7
9,500,1596.02,2884.43,9,8684.38
10,500,946.262,5636.91,10,6319.24
11,142,4.04692e+14,3.27551e+27,11,1180.79
12,500,1628.86,3022.34,12,6857.99
13,500,920.957,238.518,13,4653.34
14,500,903.019,436.094,14,5724.89
15,500,1393.82,1996.26,15,5744.2
16,500,1046.43,6031.16,16,4915.49
17,500,1487.52,5818.24,17,5180.93
18,500,1616.73,3259.5,18,6627.38
19,500,1480.88,5952.26,19,5033.04
20,500,1242.77,5952.67,20,6171.58
21,500,1583.61,2904.04,21,6612.53
22,500,1191.13,5754.7,22,5005.19
23,500,1017.54,1068.53,23,5138.28
24,500,1105.13,1205.91,24,5418.56
25,500,920.96,238.487,25,4537.11
26,500,1632.65,2114.62,26,6504.26
27,500,1191.1,574.364,27,4072.94
28,500,1292.01,654.263,28,5560.21
29,500,946.21,455.682,29,4231.78
