,nit,x_diff,f_diff,p_id,duration_microsec
0,34,3.14632,9.94958,0,55.603
1,25,1.40709,1.98992,1,39.274
2,32,1.40709,1.98992,2,55.109
3,32,5.07322,25.8687,3,46.589
4,36,4.97474,24.8739,4,58.21
5,26,3.14632,9.94958,5,33.719
6,33,4.10227,16.9142,6,44.026
7,39,2.81416,7.95968,7,52.886
8,31,2.22479,4.9748,8,43.85
9,25,3.14632,9.94958,9,34.191
10,58,1.98991,3.97984,10,72.053
11,43,7.03528,49.7475,11,51.651
12,31,2.81416,7.95968,12,41.266
13,23,3.58736,12.9345,13,29.185
14,13,1.60656e+26,2.58103e+53,14,11.482
15,31,3.58736,12.9345,15,39.212
16,40,1.98991,3.97984,16,49.724
17,35,1.40709,1.98992,17,45.261
18,38,2.81416,7.95968,18,47.402
19,34,2.22479,4.9748,19,42.757
20,27,0.994959,0.994961,20,32.689
21,33,2.81416,7.95968,21,42.199
22,33,1.40709,1.98992,22,41.437
23,38,1.40709,1.98992,23,48.861
24,35,2.81416,7.95968,24,45.284
25,34,2.98486,8.95462,25,40.146
26,41,0.994959,0.994961,26,46.737
27,30,2.22479,4.9748,27,39.175
28,30,3.14632,9.94958,28,37.654
29,27,2.22479,4.9748,29,35.002
