,nit,x_diff,f_diff,p_id,duration_microsec
0,500,9.17135,84.5765,0,6096.83
1,500,9.85338,119.62,1,6525.5
2,500,11.2204,126.407,2,6583.82
3,500,9.68307,94.6987,3,6532.21
4,500,9.28978,86.5039,4,6678.39
5,500,10.6696,114.42,5,9144.68
6,500,8.29132,156.691,6,12952.8
7,500,8.18673,77.982,7,9916.65
8,500,175.963,309730,8,10222
9,500,8.69616,140.109,9,10319.8
10,500,8.2574,88.3239,10,11293.4
11,500,220.344,485434,11,11538.8
12,500,8.44165,71.637,12,9233.16
13,500,8.70997,453.075,13,11852.6
14,500,9.54362,91.5363,14,10761.4
15,500,397.087,1.57684e+06,15,9614.29
16,500,8.20455,67.6568,16,11218.8
17,500,7.60856,58.7352,17,8898.25
18,500,6.36661,40.8085,18,9357.65
19,500,9.44037,89.5473,19,12381.8
20,500,9.4429,89.7283,20,12852.8
21,500,8.8434,78.6016,21,11011.5
22,500,8.67383,75.6166,22,7385.42
23,500,5.96814,35.8493,23,9244.87
24,500,8.51764,76.0545,24,10862.3
25,500,6.80676,152.104,25,10225.8
26,500,9.36147,93.6924,26,12321.9
27,500,9.19535,172.475,27,9926.5
28,500,157.4,247846,28,12155.6
29,500,94.8612,89751.5,29,11060.3
