,nit,x_diff,f_diff,p_id,duration_microsec
0,500,13.8968,194.022,0,77551.8
1,500,115.103,132240,1,85265.7
2,500,13.755,360.58,2,76282.4
3,500,14.4894,210.941,3,71427
4,500,14.0003,197.001,4,81839.6
5,500,16.4898,492.734,5,91412
6,500,15.4054,1165.76,6,65572.4
7,500,8270.67,6.8404e+08,7,65397.1
8,500,14.6751,325.461,8,60900.4
9,500,15.4776,240.779,9,47940.2
10,500,15.446,239.809,10,49072.3
11,500,18.8057,2702.77,11,46410.4
12,500,13.7809,194.055,12,50486.4
13,500,14.7412,221.083,13,47576.2
14,500,15.4719,325.36,14,52492.8
15,500,13.5003,185.362,15,48240.3
16,500,16.5279,274.614,16,50150.8
17,500,16.9953,1612.86,17,49039.5
18,500,13.7644,448.951,18,50503.4
19,500,13.8301,543.93,19,48935.6
20,500,11.8928,149.54,20,59756.5
21,500,15.7936,250.73,21,71481.5
22,500,16.4346,271.671,22,73198
23,500,10.8623,429.173,23,54588.2
24,500,13.7277,189.161,24,48410
25,500,12.5854,159.193,25,46117.3
26,500,24.2208,3463.83,26,43602.1
27,500,14.5735,213.442,27,47912.2
28,500,13.4594,182.093,28,44127.9
29,500,909.044,8.26333e+06,29,45755.5
