,nit,x_diff,f_diff,p_id,duration_microsec
0,10,2551.392514377768,9814.859429710843,0,17321240
1,11,2539.098914004705,9733.943087246083,1,23478517
2,11,2240.1119423227256,9972.25994755481,2,19184068
3,8,2358.8314456994467,10168.494515305149,3,13153150
4,8,2306.078351909874,9713.904015293345,4,14017301
5,11,2355.2683278942395,10189.358615736346,5,18043868
6,12,2539.992115663923,10287.186935542337,6,18842779
7,8,2379.809350151541,9141.7551649921,7,12777810
8,8,2488.618226673811,10386.352025456337,8,13857196
9,12,2331.377079527922,10306.976332016886,9,18524377
10,11,2426.501714178044,9892.031997285168,10,17592589
11,9,2330.831391341043,9871.946557296404,11,15660475
12,8,2283.8939371473994,10900.129223052038,12,14083223
13,9,2308.0288704362197,10148.850098110182,13,16896262
14,10,2497.7834434126135,10385.398569149442,14,17949904
15,11,2484.2816463277672,10188.301636839644,15,20050392
16,9,2334.6748151572024,10228.539836241289,16,16939500
17,7,2385.5277278591034,9772.792843931575,17,13628581
18,8,2157.3011396426973,10050.157807486226,18,14755239
19,8,2221.7913280218263,10367.141461340656,19,14925094
20,11,2487.058204746944,10425.681426940893,20,19245672
21,9,2483.1458274408733,9695.013828067646,21,17285819
22,10,2530.8578908457766,10405.312067696548,22,18496500
23,7,2335.79907274775,10010.367452383578,23,13778586
24,8,2519.4623731891656,10682.3054619012,24,14626894
25,9,2287.224979656519,10682.679619066867,25,17140466
26,9,2335.8438471390773,10110.065271042797,26,16717515
27,14,2205.5849546900577,10484.919800760701,27,22684084
28,10,2436.9479332373508,10583.117530733613,28,19158751
29,9,2316.353460271301,10326.02448918832,29,16996657
