,nit,x_diff,f_diff,p_id,duration_microsec
0,4,3.1384848978295996,0.00971590987752019,0,729915
1,4,9.416128410619017,0.07818918214453152,1,560836
2,4,9.416130612185224,0.07818918214432441,2,478212
3,4,3.1384848229276705,0.009715909877514417,3,667435
4,3,6.277146743846676,0.037224075107588905,4,432609
5,3,3.1384847376550917,0.009715909877521633,5,434123
6,4,3.138484815540849,0.009715909877514639,6,663178
7,4,12.555509660944153,0.12699051895186453,7,492021
8,3,3.1384846726460602,0.009715909877536344,8,424259
9,3,6.277146865713146,0.03722407510767711,9,402832
10,3,12.555526522553134,0.12699051873930822,10,661866
11,3,9.416131743489098,0.0781891821474025,11,443772
12,3,3.1384800678131484,0.00971590989969634,12,598190
13,3,12.555526929577074,0.12699051873942657,13,425691
14,4,6.277146567096252,0.03722407510750986,14,468545
15,4,6.277146426793461,0.03722407510748821,15,490522
16,4,9.416130904685772,0.078189182144913,16,439103
17,3,9.41612975223305,0.07818918214343101,17,434235
18,3,6.277146732921741,0.0372240751075823,18,453405
19,3,6.27714861037397,0.03722407511195791,19,436446
20,4,3.1384849464389664,0.009715909877529794,20,438938
21,3,3.138484872105135,0.009715909877517026,21,438752
22,4,12.555527758156307,0.12699051874043232,22,545624
23,3,12.555528066744936,0.12699051874106904,23,439285
24,3,9.416129847143191,0.07818918214346832,24,494694
25,5,3.1384848297971866,0.00971590987751475,25,557971
26,3,6.277146699753593,0.0372240751075637,26,433652
27,3,3.138461047850096,0.00971591043228276,27,659885
28,4,3.138484847329087,0.009715909877515139,28,676469
29,3,3.1384855246825736,0.009715909877999807,29,413888
