,nit,x_diff,f_diff,p_id,duration_microsec
0,307,1.18367,1.40109,0,10956.2
1,267,0.188047,0.0353618,1,8710.96
2,262,0.187005,0.0349708,2,8872.84
3,238,0.0526775,0.00277492,3,8921.43
4,246,0.0524678,0.00275287,4,8852.36
5,277,0.378127,0.14298,5,9896.07
6,275,0.301424,0.0908562,6,10341.1
7,286,0.532249,0.283289,7,9498.62
8,310,1.51076,2.28241,8,9505.33
9,258,0.143809,0.020681,9,8447.79
10,291,0.790591,0.625034,10,10669
11,270,0.192571,0.0370836,11,8942.86
12,208,0.00680248,4.62737e-05,12,6404.24
13,271,0.286274,0.081953,13,8411.59
14,278,0.367557,0.135098,14,8902.02
15,274,0.266461,0.0710015,15,8276.43
16,289,0.533647,0.284779,16,9497.79
17,293,0.600265,0.360318,17,8869.08
18,265,0.13051,0.017033,18,8794.68
19,286,0.559037,0.312523,19,8433.52
20,293,0.508034,0.258099,20,9620.44
21,286,0.407424,0.165994,21,9565.93
22,276,0.329661,0.108676,22,8287.76
23,282,0.453285,0.205468,23,8615.09
24,308,1.3567,1.84064,24,9696.14
25,296,1.00364,1.00729,25,7756.74
26,299,0.855474,0.731835,26,9183.27
27,290,0.455786,0.20774,27,10758
28,251,0.0951665,0.00905665,28,9028.53
29,276,0.535726,0.287002,29,10545.5
