,nit,x_diff,f_diff,p_id,duration_microsec
0,1,6.66673e-12,36.3742,0,10.072
1,1,2.39987e-12,31.7122,1,7.343
2,1,8.56191e-12,41.9799,2,6.462
3,1,4.53361e-12,19.7283,3,6.248
4,1,1.90004e-12,19.8393,4,6.335
5,1,2.01258e-12,21.6891,5,6.979
6,1,3.32978e-12,29.2966,6,7.086
7,1,7.48707e-12,45.5261,7,7.03
8,1,3.40886e-12,26.2821,8,7.051
9,1,1.73597e-12,15.0602,9,7.012
10,1,2.24093e-12,20.4172,10,7.028
11,1,7.30223e-12,39.7712,11,7.048
12,1,1.60534e-12,23.2352,12,7.333
13,1,4.86346e-12,34.1527,13,6.176
14,1,2.36293e-12,17.2171,14,6.153
15,1,6.7935e-12,33.8924,15,6.139
16,1,4.12791e-12,33.8323,16,6.151
17,1,2.17935e-12,29.435,17,6.172
18,1,4.3907e-12,33.6194,18,6.115
19,1,2.17419e-12,24.5147,19,6.119
20,1,3.12062e-12,30.4086,20,6.12
21,1,4.04578e-12,35.0464,21,6.155
22,1,2.3988e-12,17.3009,22,6.122
23,1,5.32803e-12,35.6835,23,7.152
24,1,3.90392e-12,29.0078,24,5.297
25,1,3.71855e-12,37.4282,25,5.32
26,1,2.05252e-12,25.8232,26,5.341
27,1,5.46952e-12,41.5349,27,5.309
28,1,5.41575e-12,51.2329,28,6.395
29,1,2.32956e-12,26.4047,29,4.914
