,nit,x_diff,f_diff,p_id,duration_microsec
0,500,7.2779,89.9631,0,951.284
1,500,10.1219,159.027,1,984.588
2,500,8.93874,102.776,2,914.772
3,500,7.80475,136.583,3,1116.05
4,500,9.04164,120.167,4,884.448
5,500,6.63137,94.2103,5,902.071
6,500,6.15254,85.3042,6,1126.52
7,500,8.94546,110.924,7,1018.84
8,500,7.81934,120.063,8,1281.92
9,500,7.90341,107.411,9,857.311
10,500,8.21895,83.7292,10,638.592
11,500,10.5253,166.72,11,780.677
12,500,10.2524,139.361,12,850.775
13,500,6.4624,78.7438,13,1405.33
14,500,8.54307,108.807,14,1156.16
15,500,8.16757,108.683,15,1021.32
16,500,8.6977,110.654,16,1246.73
17,500,9.48663,169.86,17,1358.08
18,500,10.0941,159.527,18,1781.81
19,500,8.57519,149.904,19,570.111
20,500,9.79611,133.566,20,921.225
21,500,8.63722,93.5295,21,613.022
22,500,10.0308,143.559,22,779.39
23,500,7.72998,80.6385,23,499.684
24,500,7.9702,124.442,24,678.677
25,500,7.91813,89.3504,25,502.651
26,500,8.1467,99.1543,26,863.763
27,500,7.12895,78.7794,27,528.1
28,500,7.82595,100.436,28,903.118
29,500,11.1421,195.126,29,838.517
