,nit,x_diff,f_diff,p_id,duration_microsec
0,55,2572.33,9734.31,0,2024.12
1,61,2539.08,9733.94,1,2531.95
2,54,2240.11,9972.26,2,3101.59
3,55,2358.85,10168.5,3,2988.33
4,56,2306.08,9713.9,4,2812.36
5,56,2355.28,10189.4,5,2411.46
6,55,2545.25,10267,6,2184.07
7,54,2368.55,9182.02,7,2099.24
8,54,2494.01,10366.2,8,2564.19
9,56,2337.12,10286.8,9,2911.32
10,54,2426.51,9892.03,10,1748.67
11,56,2330.81,9871.94,11,3109.65
12,51,2283.89,10900.1,12,2158.95
13,54,2308.03,10148.8,13,1685.43
14,57,2487.07,10425.7,14,2376.14
15,56,2484.28,10188.3,15,1902.83
16,55,2334.68,10228.5,16,1597.16
17,52,2385.56,9772.79,17,1565.95
18,53,2157.3,10050.2,18,1674.05
19,54,2215.96,10387.2,19,1592.42
20,54,2487.07,10425.7,20,1620.71
21,56,2483.04,9694.66,21,1706.63
22,49,2530.87,10405.3,22,1806.89
23,53,2335.79,10010.4,23,1641.26
24,51,2519.47,10682.3,24,1547.55
25,53,2287.21,10682.7,25,1589.41
26,57,2335.93,10110,26,1723.57
27,56,2264.77,10545.1,27,1746.68
28,54,2436.95,10583.1,28,1611.55
29,53,2316.35,10326,29,1608.76
