,nit,x_diff,f_diff,p_id,duration_microsec
0,185,217.151,217.14,0,889.386
1,161,0.00953352,3.70055e-05,1,799.678
2,181,545.801,296.107,2,808.321
3,173,307.103,434.279,3,655.98
4,193,217.15,217.14,4,796.69
5,195,906.278,414.545,5,706.164
6,166,587.407,513.246,6,552.439
7,188,545.791,296.107,7,735.214
8,148,651.328,651.455,8,495.469
9,192,755.384,335.578,9,694.968
10,173,217.16,217.14,10,588.255
11,152,587.421,513.246,11,530.618
12,161,755.384,335.578,12,542.989
13,201,307.101,434.279,13,716.538
14,187,217.156,217.14,14,667.094
15,178,307.107,434.279,15,645.363
16,173,545.802,296.107,16,647.136
17,164,755.382,335.578,17,607.738
18,181,906.278,414.545,18,656.475
19,188,723.496,118.438,19,719.442
20,184,755.385,335.578,20,692.721
21,180,217.159,217.14,21,675.391
22,183,0.00090746,2.55621e-05,22,680.276
23,199,545.802,296.107,23,759.936
24,167,723.492,118.438,24,631.809
25,180,806.08,473.786,25,705.777
26,157,651.319,651.455,26,590.235
27,198,0.00406887,2.76105e-05,27,756.803
28,172,906.278,414.545,28,685.035
29,186,0.00663652,3.11175e-05,29,711.68
