,nit,x_diff,f_diff,p_id,duration_microsec
0,51,1445.82,3296.96,0,238.596
1,50,1347.37,3673.17,1,204.456
2,51,1378.43,3515.05,2,181.716
3,50,1538.19,3237.58,3,216.438
4,50,1309.43,3336.93,4,198.733
5,51,1599.66,2981.4,5,192.414
6,50,1365.93,3713.31,6,187.392
7,50,1220.14,3119.61,7,222.063
8,46,1383.34,3574.38,8,202.35
9,52,1429.96,3475.95,9,258.894
10,44,1368.55,3613.34,10,188.727
11,48,1289.29,3178.58,11,186.428
12,51,1470.97,3336.51,12,248.857
13,46,1537.13,3573.96,13,198.714
14,50,1167.76,3238.54,14,193.828
15,51,1418.07,2763.77,15,205.928
16,56,1377.61,3475,16,249
17,50,1394.39,3534.69,17,190.27
18,50,1436.51,3317.1,18,222.05
19,57,1148.53,3297.06,19,255.432
20,53,1448.61,3435.67,20,223.621
21,51,1366.42,3514.69,21,191.554
22,50,1390.21,3337.37,22,181.016
23,54,1417.49,3040.55,23,223.404
24,53,1375.5,3376.34,24,234.596
25,53,1364.4,3337.88,25,271.024
26,54,1373.26,2882.7,26,298.091
27,53,1561.75,2882.16,27,247.533
28,50,1212.3,3356.62,28,196.183
29,50,1291.55,3277.24,29,188.525
