,nit,x_diff,f_diff,p_id,duration_microsec
0,2,4.49047292688827e-06,2.0164347107116506e-11,0,752144
1,2,3.2329108255467396e-06,1.0451712405937302e-11,1,726324
2,2,8.097897356096847e-06,6.557594158988029e-11,2,756155
3,2,1.3373644569431268e-06,1.7885436906947849e-12,3,717112
4,2,1.9511333315461814e-06,3.806921277470502e-12,4,702447
5,2,1.5658436464851803e-06,2.4518663252380063e-12,5,723756
6,2,3.691033284744624e-06,1.3623726709092689e-11,6,712800
7,2,8.229704991846009e-06,6.772804425281512e-11,7,694409
8,2,1.8544982735334664e-06,3.4391638465386073e-12,8,724279
9,2,1.074260035877947e-06,1.1540346246844877e-12,9,726565
10,2,1.4332429181953564e-06,2.054185262557141e-12,10,729469
11,2,4.398618778532087e-06,1.934784715885511e-11,11,693595
12,2,3.083027627475188e-06,9.505059351775285e-12,12,727679
13,2,7.512992336526171e-06,5.644505384870098e-11,13,727336
14,2,1.4288633183908935e-06,2.0416503826430363e-12,14,696744
15,2,4.0834929291680175e-06,1.6674914502565196e-11,15,719517
16,2,6.105206496108785e-06,3.72735463601289e-11,16,712481
17,2,4.702188997480432e-06,2.2110581368026033e-11,17,710728
18,2,4.611947502322988e-06,2.1270059764183248e-11,18,701527
19,2,1.7498844417981246e-06,3.0620955596471344e-12,19,699553
20,2,4.037990179378395e-06,1.6305364688756363e-11,20,724989
21,2,5.067229806381432e-06,2.56768179106804e-11,21,705667
22,2,1.4933349794769821e-06,2.2300493609295187e-12,22,705684
23,2,4.759854485609999e-06,2.265621472418163e-11,23,728267
24,2,4.56692408274506e-06,2.0856795577556808e-11,24,698420
25,2,6.468435988166109e-06,4.184066413300247e-11,25,695767
26,2,2.9242176712605013e-06,8.55104898891219e-12,26,719300
27,2,8.75072989906688e-06,7.657527376642303e-11,27,725449
28,2,9.03874810835848e-06,8.169896736635402e-11,28,720339
29,2,2.408540165080642e-06,5.801065726806687e-12,29,707517
