,nit,x_diff,f_diff,p_id,duration_microsec
0,500,0.160552,0.0257769,0,208.793
1,500,0.15288,0.0233722,1,173.333
2,500,0.25482,0.0649332,2,162.808
3,500,0.0658102,0.00433098,3,217.505
4,500,0.0844368,0.00712958,4,182.955
5,500,0.178032,0.0316955,5,204.416
6,500,0.136234,0.0185597,6,221.822
7,500,0.318761,0.101609,7,168.985
8,500,0.120957,0.0146307,8,195.107
9,500,0.0898772,0.00807792,9,175.418
10,500,0.187664,0.0352177,10,215.615
11,500,0.15319,0.0234673,11,288.547
12,500,0.0755499,0.00570778,12,271.253
13,500,0.170708,0.0291413,13,207.665
14,500,0.0726826,0.00528276,14,267.802
15,500,0.0926497,0.00858396,15,260.704
16,500,0.211303,0.0446492,16,228.544
17,500,0.140459,0.0197286,17,241.714
18,500,0.132683,0.0176048,18,184.703
19,500,0.107932,0.0116493,19,263.82
20,500,0.138562,0.0191993,20,256.073
21,500,0.156073,0.0243588,21,217.001
22,500,0.0943384,0.00889973,22,201.777
23,500,0.123284,0.0151989,23,284.839
24,500,0.100499,0.0101001,24,292.264
25,500,0.151407,0.0229241,25,234.562
26,500,0.153647,0.0236075,26,196.256
27,500,0.208284,0.0433821,27,217.763
28,500,0.392334,0.153926,28,174.149
29,500,0.119128,0.0141914,29,177.811
