,nit,x_diff,f_diff,p_id,duration_microsec
0,228,0.99516,0.99497,0,1368.93
1,244,0.99501,0.994963,1,1548.36
2,218,1.4072,1.98992,2,1630.26
3,212,0.994863,0.994963,3,1612.06
4,228,0.994916,0.994961,4,1699.47
5,221,0.995161,0.994972,5,1582.9
6,227,0.994939,0.994962,6,1293.16
7,196,0.994823,0.994965,7,1325.85
8,238,0.000250766,1.24756e-05,8,1633.18
9,232,0.994824,0.994964,9,1618.12
10,206,0.995005,0.994962,10,1478.86
11,246,0.994926,0.994966,11,1729.66
12,236,1.40711,1.98992,12,1664.52
13,243,1.40706,1.98992,13,1528.98
14,214,0.995053,0.994962,14,1199.95
15,233,0.994979,0.994965,15,1124.06
16,220,0.000222274,9.8017e-06,16,1592.75
17,212,0.995037,0.994962,17,1751.28
18,230,0.000207444,8.53738e-06,18,1643.41
19,228,1.40717,1.98993,19,1429.29
20,235,0.000158332,4.97348e-06,20,1267.48
21,213,0.995067,0.994964,21,1380.64
22,215,1.40698,1.98993,22,1554.38
23,246,0.994926,0.994963,23,1701.74
24,221,0.000208608,8.63346e-06,24,1585.23
25,223,9.69295e-05,1.86396e-06,25,1508.76
26,219,9.34418e-05,1.73223e-06,26,1523.33
27,222,0.995094,0.994965,27,1322.27
28,237,0.000155833,4.81775e-06,28,1346.27
29,239,1.40695,1.98993,29,1127.21
