,nit,x_diff,f_diff,p_id,duration_microsec
0,11,1445.82,3296.96,0,76.932
1,12,1357.29,3653.03,1,77.382
2,12,1378.43,3515.05,2,53.582
3,8,1538.19,3237.58,3,42.972
4,11,1309.43,3336.93,4,55.065
5,9,1599.66,2981.4,5,44.045
6,14,1402.12,3732.72,6,66.974
7,10,1220.14,3119.61,7,50.322
8,12,1393,3554.24,8,62.6
9,16,1429.96,3475.95,9,80.395
10,10,1368.55,3613.34,10,49.695
11,7,1289.29,3178.58,11,40.263
12,11,1470.97,3336.51,12,63.747
13,13,1537.13,3573.96,13,73.446
14,12,1167.76,3238.54,14,60.217
15,8,1418.07,2763.77,15,41.681
16,16,1377.61,3475,16,88.92
17,12,1394.39,3534.69,17,56.887
18,10,1436.51,3317.1,18,54.733
19,12,1148.53,3297.06,19,86.22
20,15,1448.61,3435.67,20,81.438
21,18,1411.55,3317.6,21,100.401
22,11,1390.21,3337.37,22,53.457
23,13,1417.49,3040.55,23,54.822
24,15,1401.9,3415.89,24,91.399
25,16,1178.53,2349.15,25,86.774
26,17,1373.26,2882.7,26,93.318
27,13,1529.98,2980.95,27,64.239
28,14,1223.32,3336.48,28,78.775
29,14,1270.59,3317.51,29,75.69
