,nit,x_diff,f_diff,p_id,duration_microsec
0,500,1441.1040605629266,3316.651911786985,0,12715457
1,500,1335.9860296376437,3720.533094938761,1,13407049
2,500,1378.6347181889303,3516.303468561442,2,13779861
3,500,1532.6737157653456,3267.1405016656972,3,12892326
4,500,1308.3524572926294,3347.8788813252463,4,13537558
5,500,1600.4615583694626,2983.361447691667,5,13374856
6,500,1343.5932210513336,3672.320009147403,6,15554700
7,500,1219.0582228380053,3134.4133436266948,7,15166909
8,500,1385.814752539302,3579.8906251080666,8,13163481
9,500,1421.4752734240626,3332.252520819291,9,13249268
10,500,1368.5227866969487,3613.344348354802,10,13274036
11,500,1273.0365432905414,3210.337732924336,11,13101801
12,500,1491.392351044983,3387.2548250146447,12,13156521
13,500,1538.537925840811,3577.7840046021893,13,13195897
14,500,1172.3700364753654,3248.377704757125,14,13484411
15,500,1415.0973683267828,2774.1668570737206,15,13206417
16,500,1376.2243603139043,3500.2104575409667,16,13441706
17,500,1408.0950256352885,3611.077409509569,17,12938398
18,500,1400.1868504141264,3417.790299861046,18,13069033
19,500,1110.9271310254119,3162.6913723577172,19,13427952
20,500,1474.859082898923,3480.2179634605113,20,13012266
21,500,1328.6866963435343,3404.876194703409,21,13471967
22,500,1391.4716226776902,3340.318779251587,22,13257621
23,500,1433.1256287155218,3101.7664809690455,23,13071505
24,500,1453.7775906135107,3200.2780916570164,24,13335830
25,500,1397.1585270661074,3485.8809391297273,25,13394476
26,500,1362.7677480696113,3030.8056658377072,26,13423054
27,500,1530.3751815382132,2981.3244880119337,27,13314932
28,500,1212.3439782890482,3356.703869232155,28,13509602
29,500,1290.5982875601178,3277.690000278151,29,13593538
