,nit,x_diff,f_diff,p_id,duration_microsec
0,5,5.8862205146195485,34.82346610556934,0,2690014
1,8,4.974775009978047,24.873931041522553,1,3699113
2,6,4.874257203588823,23.87895682553389,2,3024020
3,9,7.243358161917649,52.73264820893192,3,4364596
4,7,7.642320435394063,58.702194444511406,4,3279690
5,9,8.204570333165433,67.65693294430015,5,4460111
6,7,5.35798999027155,28.85374203536219,6,3143779
7,5,8.082993424048032,65.66693834485218,7,2779016
8,9,7.5117018700711755,56.71239842973117,8,4118601
9,7,6.821046980757939,46.76291910090566,9,3575643
10,7,6.524329164160429,42.783072751456224,10,3509240
11,6,6.964642427698943,48.752756245337466,11,2711761
12,7,6.370797912936217,40.79317483398421,12,3277795
13,8,7.445484113700626,55.71731727323158,13,4125379
14,12,7.311323337342889,53.72742439357852,14,5879722
15,7,6.370816943420677,40.79323560702446,15,3516637
16,8,6.599763177143679,43.778046967444865,16,3411348
17,6,3.9798269877677397,15.919329800035513,17,3192562
18,9,5.801529968572564,33.82853228300955,18,4100230
19,12,4.77164349964679,22.88403312405059,19,5526328
20,9,5.801529961234962,33.828532283009565,20,4176877
21,10,8.143999342619246,66.66189740194545,21,4219050
22,10,8.264674016768856,68.65187180467893,22,4315431
23,8,5.969724896825568,35.81844535937711,23,3989352
24,6,4.33691490119543,18.904201933496324,24,2749450
25,6,6.448022083118974,41.78812885325831,25,3065895
26,10,6.448028319114343,41.78814904997275,26,5074288
27,10,6.292639007998691,39.798261391035766,27,4713259
28,6,4.666752450892839,21.889058908061713,28,3152644
29,7,5.886229072317094,34.823491340102834,29,3891383
