,nit,x_diff,f_diff,p_id,duration_microsec
0,8,9.491242155543304,90.54099652360028,0,15772001
1,12,12.466653353122169,156.20768114732726,1,24213256
2,8,10.048547669442359,101.48561200792398,2,14850029
3,9,11.079299364327984,123.37441719486088,3,17296560
4,10,10.482439495516605,110.43992902759828,4,19034018
5,9,9.94950821420243,99.49551605910992,5,16044978
6,8,8.55891782604794,73.62679852896798,6,13539035
7,9,9.949527710891473,99.49561292398266,7,14338368
8,8,11.772407370175769,139.29366620803813,8,14539857
9,12,9.064426719392856,82.58124795202144,9,20521056
10,9,10.195223041776154,104.47034743640913,10,16722701
11,9,12.266560414106724,151.23307880994594,11,15671103
12,7,11.77242723525287,139.2937830867283,12,13249670
13,12,8.204593689464312,67.65702902751241,13,20366094
14,10,11.43112606727604,131.33414612305086,14,19446935
15,11,11.168267278896401,125.364193566252,15,24240369
16,9,11.730280065102175,138.29866657461898,16,16522869
17,11,12.426897703652184,155.21279293891226,17,18584537
18,9,11.939402245997096,143.27349739859216,18,16652563
19,8,11.256592354683404,127.35430971178056,19,15907197
20,8,13.199455527804805,175.11172040509138,20,17328075
21,9,10.291877424082243,106.4603364447118,21,16376240
22,9,11.560255066307121,134.31877964884364,22,16434088
23,9,8.383635735180322,70.64194677511821,23,16593976
24,11,11.256567968510868,127.35417263637638,24,21405145
25,10,9.438957420941923,89.54608308065193,25,16488409
26,11,9.009687843509633,81.58643567554242,26,19362440
27,9,8.954564712553044,80.59140068651317,27,18275340
28,10,9.06445572898072,82.58137957374035,28,18174290
29,9,11.939392094215028,143.27343662555188,29,17429009
