"","x"
"1",-6.04291405611
"2",-5.68604913651344
"3",-4.71792613453601
"4",-3.48528782562062
"5",-2.54983306096031
"6",-1.87291946485971
"7",-1.9609701036801
"8",-1.72447906463514
"9",-1.59336591062804
"10",-2.67724418009481
"11",-3.39305188687001
"12",-5.71292097402456
"13",-3.16301087270093
"14",-4.76558411571111
"15",-2.62289124122703
"16",-3.50647167915258
"17",-1.85044146721939
"18",-2.6793275373492
"19",-1.68522183989296
"20",-2.43632301093195
"21",-2.12924533453138
"22",-2.45756881866311
"23",-2.86207764430696
"24",-2.9671547794469
"25",-2.80035846050642
"26",-3.52219607707516
"27",-2.03617937734924
"28",-4.19725631352888
"29",-1.95396482618879
"30",-4.53439030776476
"31",-4.28810249326912
"32",-3.86504698706989
"33",-3.69486942016699
"34",-4.06660691890515
"35",-4.54938527556983
"36",-4.38932115830476
"37",-3.42909304120599
"38",-2.65453385816556
"39",-2.54732170888184
"40",-2.56426790999144
"41",-5.86746890098016
"42",-5.93049554786053
"43",-5.92385573825307
"44",-4.85689541699505
"45",-5.28724398412309
"46",-5.5022475618685
"47",-5.27720161883814
"48",-2.15217857142186
"49",-5.23306054110574
"50",-4.19127072091782
"51",-4.40263983311395
"52",-1.82496701740296
"53",-3.45736413170639
"54",-3.26346460187286
"55",-3.69846349919717
"56",-1.33516088424361
"57",-3.09064613245641
"58",-2.50222178257427
"59",-3.39289564806878
"60",0.361134181943821
"61",-4.20919940832473
"62",-2.7021159895847
"63",-0.721427616696858
"64",-4.89111643983483
"65",1.50909683036936
"66",-1.36334583832975
"67",-1.88335026904908
"68",-1.88692019216593
"69",-0.707058363315028
"70",0.0715319878557181
"71",0.167773866457995
"72",1.01261034346577
"73",1.17738389572513
"74",0.555412291692055
"75",0.349144396403024
"76",0.755997275557575
"77",1.33327811374133
"78",1.76108812075429
"79",1.68159549822058
"80",1.56601991085698
"81",1.32478608191415
"82",0.330582826068136
"83",1.73644770217238
"84",1.11373160539374
"85",1.03612121569069
"86",-0.967893548890233
"87",0.860216531363263
"88",0.584865519609799
"89",0.566062673443798
"90",0.388459912785308
"91",0.218291751754706
"92",0.743573561941158
"93",0.728907090244116
"94",0.0970597237328045
"95",0.469305318559757
"96",0.402095565576054
"97",-0.809607519761739
"98",0.244591761124315
"99",-0.581187149727233
"100",0.368659831711523
"101",1.4117514731451
"102",0.515538946219667
"103",-0.974635593472844
"104",0.522598467992412
"105",0.627566258631081
"106",-2.54475078756595
"107",-1.56238097965167
"108",-2.56327334654201
"109",-3.34474227436812
"110",-4.12432349353399
"111",-4.05440271394538
"112",-0.10240709127202
"113",-0.750130640755571
"114",0.228579726253158
"115",-0.553126533968183
"116",-1.5167567280035
"117",0.420737987171184
"118",-0.801363689312441
"119",-1.56613455007627
"120",-1.88815615510219
"121",-1.50829687622739
"122",-0.357612978000271
"123",-1.15862665631043
"124",0.376795702649258
"125",0.230153302846833
"126",-1.90383936662062
"127",0.635907268193954
"128",0.329339833868516
"129",0.905036722848193
"130",0.679321629638715
"131",0.266267468642952
"132",0.0251983899923053
"133",0.817218248633713
"134",0.642608939741954
"135",1.71622736562886
"136",0.298549153598488
"137",0.392020490669276
"138",-0.44577634715048
"139",-0.0872134671106449
"140",-1.98669257570351
"141",-0.0497282372113661
"142",-1.34779657693514
"143",0.919906973323935
"144",-3.07144328742071
"145",-0.598124330989644
"146",0.346239564659722
"147",1.17034110150001
"148",-0.449713992175095
"149",0.545490445167782
"150",0.299509434833138
"151",0.839499296387279
"152",1.94108887082545
"153",-0.776306275686701
"154",-0.0301586041326722
"155",0.663211347624511
"156",1.38655267783902
"157",-2.00570847217923
"158",-0.892603687117262
