,nit,x_diff,f_diff,p_id,duration_microsec
0,1,6.66673e-12,4.44453e-23,0,8.74
1,1,2.39987e-12,5.75937e-24,1,6.183
2,1,8.56191e-12,7.33062e-23,2,5.611
3,1,4.53361e-12,2.05536e-23,3,5.495
4,1,1.90004e-12,3.61016e-24,4,5.747
5,1,2.01258e-12,4.05046e-24,5,5.484
6,1,3.32978e-12,1.10874e-23,6,5.461
7,1,7.48707e-12,5.60563e-23,7,6.075
8,1,3.40886e-12,1.16203e-23,8,4.705
9,1,1.73597e-12,3.01358e-24,9,4.713
10,1,2.24093e-12,5.02179e-24,10,4.706
11,1,7.30223e-12,5.33225e-23,11,4.984
12,1,1.60534e-12,2.57713e-24,12,5.114
13,1,4.86346e-12,2.36532e-23,13,5.128
14,1,2.36293e-12,5.58346e-24,14,5.161
15,1,6.7935e-12,4.61517e-23,15,5.102
16,1,4.12791e-12,1.70396e-23,16,5.122
17,1,2.17935e-12,4.74958e-24,17,5.187
18,1,4.3907e-12,1.92783e-23,18,5.123
19,1,2.17419e-12,4.72708e-24,19,12.998
20,1,3.12062e-12,9.7383e-24,20,6.896
21,1,4.04578e-12,1.63683e-23,21,6.686
22,1,2.3988e-12,5.75423e-24,22,5.729
23,1,5.32803e-12,2.83879e-23,23,5.158
24,1,3.90392e-12,1.52406e-23,24,5.144
25,1,3.71855e-12,1.38276e-23,25,5.125
26,1,2.05252e-12,4.21283e-24,26,5.174
27,1,5.46952e-12,2.99156e-23,27,5.114
28,1,5.41575e-12,2.93303e-23,28,5.138
29,1,2.32956e-12,5.42685e-24,29,5.1
