,nit,x_diff,f_diff,p_id,duration_microsec
0,53,3.3813918351797616e-06,1.1433810743020356e-11,0,1418606
1,49,3.3875787749265467e-06,1.1475689956332842e-11,1,1448276
2,51,1.0707659855106323e-06,1.1465397957265555e-12,2,766300
3,49,2.528500952533472e-06,6.393317066962676e-12,3,908402
4,54,3.1652404191522563e-06,1.001874691103515e-11,4,1120533
5,48,3.294318259598261e-06,1.0852532795522513e-11,5,704373
6,45,2.1562521036202674e-06,4.649423134366828e-12,6,706875
7,50,3.7709635685948098e-06,1.4220166235669304e-11,7,782957
8,52,3.5347284612476098e-06,1.2494305294753895e-11,8,763254
9,52,3.6721998751098376e-06,1.3485051922756708e-11,9,760897
10,50,2.6653173367660307e-06,7.1039165056655675e-12,10,869068
11,48,3.028655069370024e-06,9.172751529220746e-12,11,854766
12,51,3.3923632513010255e-06,1.1508128428777665e-11,12,802292
13,51,5.455551520974809e-06,2.9763042398010554e-11,13,793208
14,45,3.8198136535261385e-06,1.459097634766471e-11,14,663670
15,49,3.193128024120714e-06,1.0196066578425055e-11,15,697983
16,51,6.407404716865973e-06,4.1054835205716325e-11,16,979044
17,44,2.751831899962571e-06,7.572578805651613e-12,17,1438492
18,65,2.180680811620004e-06,4.75536880216768e-12,18,925676
19,49,3.5326465652156267e-06,1.2479591754729766e-11,19,714601
20,52,2.8418072929937944e-06,8.075868690512717e-12,20,741405
21,49,3.826868569500493e-06,1.4644923048230745e-11,21,717000
22,47,2.6370067922121936e-06,6.953804822173243e-12,22,700350
23,49,4.087887864233973e-06,1.671082719055139e-11,23,715309
24,46,2.493432540285325e-06,6.21720583295373e-12,24,659023
25,51,5.239364573477837e-06,2.7450941133814597e-11,25,741255
26,47,3.7764623247470097e-06,1.4261667690233588e-11,26,674078
27,51,3.0426211714060482e-06,9.257543592688314e-12,27,798708
28,53,2.0342513253210476e-06,4.138178454570439e-12,28,804430
29,51,3.186807045408424e-06,1.0155739144664767e-11,29,726403
