,nit,x_diff,f_diff,p_id,duration_microsec
0,230,0.994939,0.994961,0,1631.89
1,242,0.000182196,6.58569e-06,1,1347.98
2,208,1.4073,1.98993,2,868.448
3,206,3.92451e-05,3.05558e-07,3,737.2
4,231,2.52717e-05,1.26705e-07,4,1023.74
5,211,0.000207429,8.53616e-06,5,832.446
6,214,0.000178075,6.29111e-06,6,806.068
7,193,1.40691,1.98993,7,686.693
8,243,0.994911,0.994963,8,1042.87
9,229,0.995028,0.994962,9,1652.51
10,214,7.41483e-05,1.09075e-06,10,1927.76
11,241,8.89175e-05,1.56855e-06,11,1343.52
12,233,0.99489,0.994962,12,1776.79
13,235,0.994893,0.994967,13,1667.38
14,218,0.000103238,2.11446e-06,14,1466.11
15,226,0.000253766,1.27758e-05,15,1249.59
16,225,3.7528e-05,2.79405e-07,16,1355.05
17,219,0.000179017,6.35791e-06,17,1682.46
18,235,6.63794e-05,8.74158e-07,18,1718.76
19,222,0.9951,0.994969,19,1699.85
20,240,1.40703,1.98992,20,1970.61
21,202,0.000112789,2.5238e-06,21,1557.42
22,221,8.24819e-05,1.34971e-06,22,1847.27
23,237,0.994906,0.994962,23,1975.46
24,212,1.40683,1.98994,24,1489.56
25,225,0.000161164,5.15302e-06,25,1633.83
26,225,0.994974,0.994961,26,1413.94
27,214,0.995018,0.994962,27,1663.61
28,231,0.000187197,6.95217e-06,28,1441.33
29,230,6.18479e-05,7.58882e-07,29,1418.57
