,nit,x_diff,f_diff,p_id,duration_microsec
0,6,705.384,691.007,0,59.358
1,7,496.817,612.04,1,16.824
2,9,587.411,513.246,2,21.506
3,9,570.96,750.248,3,20.276
4,9,416.509,572.488,4,18.157
5,8,651.321,651.455,5,16.4
6,6,651.321,651.455,6,15.621
7,7,705.384,691.007,7,14.754
8,9,570.96,750.248,8,21.237
9,8,610.33,809.938,9,19.706
10,9,651.321,651.455,10,24.716
11,7,686.095,711.144,11,14.458
12,9,705.384,691.007,12,18.879
13,9,416.509,572.488,13,14.74
14,9,705.384,691.007,14,14.874
15,9,570.96,750.248,15,20.176
16,9,496.817,612.04,16,21.463
17,7,705.384,691.007,17,37.623
18,9,771.875,592.213,18,14.658
19,7,587.411,513.246,19,11.818
20,9,705.384,691.007,20,14.379
21,8,570.96,750.248,21,12.128
22,11,906.277,414.545,22,23.952
23,10,416.509,572.488,23,12.765
24,8,570.96,750.248,24,9.294
25,11,705.384,691.007,25,18.8
26,6,651.321,651.455,26,10.163
27,9,651.321,651.455,27,10.416
28,7,416.509,572.488,28,15.52
29,9,651.321,651.455,29,12.033
