,nit,x_diff,f_diff,p_id,duration_microsec
0,500,2560.77,10240.9,0,430.841
1,500,2533.58,9884.54,1,416.551
2,500,2261.37,10630.1,2,427.52
3,500,2357.23,10187.2,3,399.604
4,500,2293.8,9986.24,4,329.44
5,500,2341.91,10835.5,5,329.037
6,500,2542.72,10783.1,6,365.35
7,500,2369.99,9517.99,7,348.861
8,500,2487.49,10787,8,343.258
9,500,2347.09,11049.4,9,346.039
10,500,2386.55,10477.9,10,383.381
11,500,2332.56,10166.8,11,354.224
12,500,2285.17,10913.9,12,360.883
13,500,2312.18,10770.8,13,320.918
14,500,2466.12,10943.7,14,369.035
15,500,2465.83,10329.1,15,463.264
16,500,2326.84,10389.2,16,492.884
17,500,2381.02,9912.09,17,433.832
18,500,2143.99,10137.2,18,403.836
19,500,2229.65,10612.1,19,397.413
20,500,2481.3,10663,20,328.362
21,500,2462.14,10234.2,21,326.294
22,500,2530.25,10626.7,22,349.652
23,500,2335.64,10076.6,23,331.283
24,500,2520.21,10700.9,24,335.399
25,500,2286.08,10810.3,25,350.597
26,500,2321.98,10370.8,26,331.572
27,500,2245.98,11258.1,27,396.285
28,500,2430.63,10694,28,484.588
29,500,2305.68,10540.1,29,466.479
