,nit,x_diff,f_diff,p_id,duration_microsec
0,2,7.17735333686732e-08,5.151440092224045e-15,0,1212836
1,2,5.523746761020329e-09,3.0511778279882573e-17,1,818048
2,2,7.253532165273073e-09,5.2613728872651077e-17,2,816936
3,2,6.876312781508941e-09,4.728367746914323e-17,3,753529
4,2,7.627171717063776e-09,5.81737484015776e-17,4,789968
5,2,6.963903722735419e-09,4.849595505952823e-17,5,307601
6,1,3.4948279521599975e-09,1.221382241519884e-17,6,284334
7,2,9.412363501326095e-09,8.859258668109563e-17,7,303013
8,2,6.367892583666354e-09,4.055005595711296e-17,8,307584
9,2,6.906051983750427e-09,4.7693554002263215e-17,9,281555
10,2,6.912586204169795e-09,4.778384803007858e-17,10,281362
11,2,7.2285851893810315e-09,5.22524438401388e-17,11,295394
12,2,8.32621275373891e-09,6.932581882052448e-17,12,282564
13,2,3.3947760257522853e-09,1.1524504265022482e-17,13,280917
14,1,7.415819936567036e-09,5.4994385331585115e-17,14,298491
15,2,7.859234161887337e-09,6.176756161137695e-17,15,288933
16,2,6.781247819703156e-09,4.598532199222881e-17,16,280790
17,1,1.972196040104147e-09,3.889557220602478e-18,17,275025
18,2,7.750181385442026e-09,6.006531150725208e-17,18,295560
19,2,8.722382663628532e-09,7.607995933076756e-17,19,285723
20,2,1.0928775807152814e-08,1.1943814064300862e-16,20,272174
21,2,8.228255048488235e-09,6.770418114297214e-17,21,316897
22,2,6.5896165796629226e-09,4.342304666696847e-17,22,295350
23,2,1.212747622025768e-08,1.470756794729155e-16,23,275323
24,2,1.1735760111420055e-08,1.3772806539279808e-16,24,301288
25,2,2.5126323732139956e-08,6.313321442922996e-16,25,283590
26,1,5.725787176871893e-09,3.2784638794830604e-17,26,295460
27,2,7.31611193784319e-09,5.3525493887051636e-17,27,296605
28,2,1.092624484945063e-08,1.1938282651014642e-16,28,295139
29,2,8.974482239405969e-08,8.054133146541317e-15,29,277833
