,nit,x_diff,f_diff,p_id,duration_microsec
0,12,9.49125,90.5411,0,379.414
1,14,12.4667,156.208,1,441.94
2,13,10.0486,101.486,2,375.646
3,12,11.0793,123.375,3,367.3
4,19,10.4824,110.44,4,1097.61
5,14,9.94952,99.4957,5,425.346
6,15,8.61657,74.6219,6,463.402
7,11,9.94954,99.4958,7,357.263
8,12,11.7724,139.294,8,428.141
9,14,9.06443,82.5814,9,478.007
10,11,10.1952,104.471,10,330.519
11,13,12.2666,151.233,11,760.536
12,9,11.7724,139.294,12,310.475
13,17,8.95455,80.5914,13,558.559
14,13,11.4311,131.334,14,374.967
15,17,15.3493,236.799,15,588.54
16,12,11.7303,138.299,16,371.231
17,15,12.4269,155.213,17,455.106
18,113,15.5097,241.774,18,12624.4
19,12,11.2566,127.355,19,378.125
20,12,13.1995,175.112,20,349.352
21,86,12.3069,152.228,21,9013.98
22,12,11.5603,134.319,22,343.604
23,11,8.38364,70.6421,23,333.835
24,15,13.6783,188.047,24,492.535
25,17,9.43897,89.5462,25,804.768
26,13,9.0097,81.5866,26,396.196
27,12,8.95457,80.5915,27,331.732
28,12,9.06446,82.5815,28,453.793
29,16,9.4912,90.5409,29,472.161
