,nit,x_diff,f_diff,p_id,duration_microsec
0,1,3.762768146116914e-07,1.415842412143212e-13,0,473077
1,1,9.947052621037105e-08,9.894385584568114e-15,1,466070
2,1,5.7052577248328906e-08,3.2549965706765374e-15,2,445027
3,1,2.1679850046413673e-07,4.7001589803498295e-14,3,487450
4,1,4.906941130586518e-07,2.4078071259041696e-13,4,457602
5,1,9.790885573815362e-08,9.586144031954578e-15,5,452661
6,1,5.0870793789847824e-08,2.58783766080922e-15,6,477673
7,1,9.787007489935754e-07,9.578551560805854e-13,7,464101
8,1,1.7261276359799832e-07,2.979516615693845e-14,8,439856
9,1,3.436010284542264e-07,1.180616667548021e-13,9,454010
10,1,2.3179550173728263e-07,5.37291546256386e-14,10,468791
11,3,2.3560804572547668e-08,5.551115121057831e-16,11,820316
12,1,8.715326481311344e-07,7.595691567584676e-13,12,455665
13,1,1.225771227236438e-07,1.5025151015207234e-14,13,430251
14,1,2.9027715907577583e-06,8.426082908110327e-12,14,461701
15,1,8.824299431115394e-08,7.786826044998347e-15,15,513688
16,1,2.5399354116567016e-07,6.451271895387699e-14,16,437362
17,1,1.1991934801074416e-07,1.4380650027321968e-14,17,463152
18,1,3.273387241118892e-07,1.0715064030319951e-13,18,457125
19,1,6.121545985970937e-07,3.7473325258356896e-13,19,433836
20,1,9.261718918716575e-08,8.577943732931252e-15,20,478811
21,1,3.026512408379591e-07,9.15977735807563e-14,21,449733
22,1,9.836273785626836e-08,9.67522819858097e-15,22,428878
23,1,6.540660068733365e-08,4.278023413472314e-15,23,459808
24,1,3.6473515532338677e-07,1.3303173352877508e-13,24,546645
25,1,4.137028943903746e-07,1.711500848269734e-13,25,445600
26,1,2.0878370865818515e-07,4.359063700106594e-14,26,426806
27,1,1.735802624115011e-07,3.013010749884558e-14,27,458047
28,1,3.386502787818942e-08,1.1468401131905466e-15,28,510121
29,1,1.6290277480146844e-07,2.6537314038017937e-14,29,435857
