,nit,x_diff,f_diff,p_id,duration_microsec
0,340,6.99903,48.9864,0,12373.8
1,324,2.59659,6.74225,1,11200.5
2,342,7.05177,49.7274,2,13703.8
3,327,3.88482,15.0918,3,12792.2
4,330,3.35029,11.2244,4,7254.45
5,314,1.92357,3.70012,5,6586.53
6,318,2.4203,5.85784,6,6155.24
7,303,2.63872,6.96282,7,6227.14
8,341,5.67007,32.1497,8,6667.29
9,314,2.01003,4.0402,9,6010.97
10,325,3.19271,10.1934,10,7702.35
11,309,2.92125,8.53372,11,9228.17
12,337,5.88887,34.6788,12,12431.3
13,341,6.51045,42.386,13,11292.5
14,310,1.35513,1.83638,14,9902.2
15,337,7.93112,62.9027,15,11552.9
16,348,12.2719,150.6,16,7068.44
17,320,2.11783,4.48518,17,10690.5
18,328,3.24227,10.5123,18,7262.83
19,325,3.80911,14.5093,19,8176.38
20,333,6.53653,42.7263,20,7965.97
21,328,2.68974,7.23468,21,5976.51
22,333,5.62346,31.6232,22,6987.63
23,333,6.48923,42.1101,23,7223.45
24,326,7.99074,63.8519,24,6053.94
25,341,8.70943,75.8542,25,6231.56
26,323,4.30585,18.5403,26,6672.68
27,322,2.68847,7.22787,27,6617.53
28,326,4.66403,21.7532,28,6973.68
29,315,2.58152,6.66423,29,6237.6
