,nit,x_diff,f_diff,p_id,duration_microsec
0,38,0.995283,0.995014,0,10.829
1,41,2.814,7.95969,1,6.902
2,43,1.40705,1.98993,2,5.983
3,42,1.40707,1.98993,3,6.76
4,48,2.98475,8.95462,4,7.907
5,22,0.000128387,3.27013e-06,5,3.85
6,33,0.000218085,9.43575e-06,6,5.742
7,52,1.40703,1.98992,7,6.592
8,41,2.22491,4.97482,8,5.531
9,39,1.40743,1.98995,9,5.359
10,41,2.22478,4.9748,10,5.55
11,41,2.22492,4.9748,11,5.696
12,45,2.22493,4.9748,12,6.326
13,42,0.995048,0.994975,13,6.738
14,73,2.81412,7.95972,14,9.745
15,40,2.22459,4.97482,15,5.869
16,49,1.40724,1.98993,16,6.477
17,32,0.994911,0.994963,17,5.187
18,38,0.994971,0.994961,18,5.989
19,27,8.84002e-05,1.55035e-06,19,6.124
20,44,2.98467,8.95528,20,5.289
21,38,2.22474,4.97481,21,4.807
22,36,0.995043,0.994985,22,4.755
23,59,0.994864,0.994966,23,7.235
24,44,2.22474,4.9748,24,5.253
25,33,0.994828,0.994964,25,5.081
26,34,0.994993,0.995068,26,5.389
27,49,2.22476,4.9748,27,5.285
28,47,2.81419,7.95969,28,5.172
29,56,3.58713,12.9345,29,6.68
