,nit,x_diff,f_diff,p_id,duration_microsec
0,237,0.028717,0.000824668,0,3981.19
1,243,0.0606745,0.0036814,1,3830.2
2,308,1.27073,1.61475,2,4127.83
3,235,0.0673294,0.00453325,3,3595.12
4,274,0.211726,0.0448279,4,5608
5,254,0.120101,0.0144242,5,6101.54
6,263,0.19779,0.0391211,6,6018.6
7,265,0.148142,0.0219459,7,4376.78
8,300,0.822782,0.67697,8,6038.28
9,220,0.0197522,0.000390151,9,5159.11
10,271,0.269399,0.0725757,10,6099.2
11,207,0.0221903,0.00049241,11,3229.18
12,315,1.19046,1.41719,12,5228.4
13,303,0.96392,0.929141,13,5155.66
14,260,0.175036,0.0306377,14,3958.12
15,197,0.00913105,8.33761e-05,15,2611.99
16,256,0.123636,0.0152858,16,2673.82
17,236,0.0466941,0.00218034,17,1407.45
18,273,0.322573,0.104054,18,1959.95
19,198,0.00431208,1.8594e-05,19,1539.69
20,275,0.391463,0.153244,20,2646.47
21,273,0.447572,0.20032,21,4054.33
22,316,1.69459,2.87162,22,4415.96
23,246,0.0486569,0.0023675,23,3622.44
24,245,0.0670329,0.00449341,24,3072.7
25,251,0.0696778,0.004855,25,2551.59
26,240,0.0770383,0.00593489,26,1833.29
27,201,0.00683769,4.6754e-05,27,1759.55
28,193,0.00929125,8.63274e-05,28,2847.32
29,220,0.0185108,0.000342651,29,2329.83
