,nit,x_diff,f_diff,p_id,duration_microsec
0,441,22.4584,3067.3,0,17892.5
1,421,21.1239,2593.01,1,17370.5
2,446,21.1684,2570.63,2,18617.5
3,426,17.0562,587.949,3,19370.8
4,428,21.5588,2375.09,4,18921.3
5,438,31.6361,7482.92,5,19812.5
6,388,15.262,237.797,6,23587
7,433,25.9885,4296.05,7,12167.6
8,451,51.9329,26002.7,8,10295.2
9,441,26.9877,4996.9,9,10438.7
10,425,16.6916,921.58,10,11443.4
11,434,23.9698,3901.84,11,10873.1
12,440,40.0004,15423.3,12,9959.38
13,465,77.0971,58769.2,13,10678.6
14,424,20.1007,1758.28,14,11048.4
15,436,34.0777,9656.98,15,11183
16,439,26.5753,5188.93,16,11564
17,403,15.4326,245.639,17,11760.4
18,417,18.083,736.388,18,11168.8
19,428,24.0956,3794.82,19,11194
20,470,89.1884,79107.3,20,11078.8
21,455,43.3661,16931.9,21,12105
22,433,18.0671,1113.19,22,12385.7
23,437,27.5375,5003.31,23,12053.2
24,399,13.3167,198.804,24,11853.2
25,444,34.2525,9377.04,25,12348.6
26,402,13.8429,238.401,26,11915.5
27,448,28.5543,7174.12,27,11808.3
28,418,18.9095,2122.52,28,14927
29,427,26.9728,5048.01,29,11140.1
