,nit,x_diff,f_diff,p_id,duration_microsec
0,397,2198.21,6185.56,0,16968.9
1,388,2268.39,6179.85,1,17749.4
2,395,2380.05,5747.72,2,16957.7
3,386,2691.91,6045.68,3,18565.4
4,388,2541.83,5222.05,4,18111.7
5,391,2904.27,5760.62,5,15682.7
6,398,2896.93,6302.04,6,15211.2
7,413,3086.33,5579.47,7,17086
8,400,2941.37,6657.5,8,16409.2
9,390,2682.38,5540.06,9,16115.4
10,371,2606.14,6832.15,10,15189.5
11,396,2693.35,5264.96,11,15219.5
12,393,3177.51,5996.58,12,13598.8
13,398,2332.69,5624.14,13,14825.9
14,395,2546.13,5089.7,14,13456.1
15,382,2150.88,6933.64,15,16271.5
16,404,2945.8,6453.84,16,16454
17,388,2421.65,6608.18,17,19478
18,398,2703.7,5440.78,18,19123.2
19,390,2695.82,5232.34,19,18083.3
20,379,2826.71,5111.12,20,18015
21,394,2869.24,7116.8,21,18591
22,408,2979.13,4906.97,22,19732.4
23,387,2963.33,6516,23,16475.7
24,394,2646.24,5827.37,24,18058.7
25,394,2803.75,5892.06,25,17648.4
26,391,2656.73,5866.56,26,15904.7
27,394,2841.51,6284.08,27,15734
28,396,2868.67,6484.64,28,14781.5
29,378,2787.18,7135.54,29,14899.7
