,nit,x_diff,f_diff,p_id,duration_microsec
0,2,5.112906220548624e-08,2.614181002012482e-15,0,1494536
1,3,4.065192083262469e-08,1.6525786673819856e-15,1,2027370
2,3,4.005647644850251e-08,1.6045213054694362e-15,2,1757542
3,1,3.784936531520703e-06,1.432574454763997e-11,3,856062
4,1,3.897880997184139e-07,1.5193476268209216e-13,4,801383
5,1,3.1982580293171575e-07,1.0228854422091667e-13,5,857138
6,3,4.080850280751959e-08,1.6653339013913344e-15,6,1708341
7,2,5.785217700819522e-08,3.3468743845875515e-15,7,1213944
8,2,7.660035796834483e-06,5.867614840878569e-11,8,1226043
9,1,6.544942717622979e-07,4.283627517696606e-13,9,777725
10,1,3.2175055130787394e-07,1.0352341726692083e-13,10,770191
11,3,4.206084396511352e-08,1.769114595057626e-15,11,1660851
12,1,1.7507503502035392e-06,3.0651267887378153e-12,12,765189
13,2,3.560319315734029e-08,1.2675873629988826e-15,13,1232242
14,1,4.3706669884226544e-07,1.9102729923687555e-13,14,767964
15,2,4.421250391810361e-08,1.954745502708327e-15,15,1362717
16,2,4.8603771235784677e-08,2.36232657834049e-15,16,1321616
17,2,3.942391885930408e-08,1.5542453782249922e-15,17,1257209
18,2,3.951348853704091e-08,1.5613157763668637e-15,18,1233114
19,1,4.603832713992857e-07,2.119527565843084e-13,19,767788
20,2,3.881148010799064e-08,1.5063309881729532e-15,20,1324284
21,2,3.8186560394092715e-08,1.4582133947316901e-15,21,1309911
22,1,3.35393985565456e-07,1.1248912555348132e-13,22,761137
23,2,4.0972741375309895e-08,1.6787655358080315e-15,23,1312066
24,3,4.080851059126543e-08,1.6653345366774225e-15,24,1677466
25,2,3.567983700652562e-08,1.2730507688122351e-15,25,1198582
26,2,3.163368738683896e-06,1.0006901776882544e-11,26,1216739
27,3,4.2424157560642734e-08,1.79980914473024e-15,27,1707862
28,2,6.432224437845511e-08,4.1373511218817005e-15,28,1236959
29,2,8.854687364649393e-06,7.840548832568162e-11,29,1326836
