,nit,x_diff,f_diff,p_id,duration_microsec
0,349,2453.92,8040.93,0,17320.7
1,334,2899.87,7502.41,1,16730.1
2,389,2466.67,6097.89,2,19524.5
3,347,2828.86,6241.91,3,18219.8
4,319,2451.17,7048.28,4,15111.1
5,336,2777.3,6654.4,5,17798.4
6,372,2653.15,7024.18,6,14858.7
7,291,2559.12,7363.7,7,13857.5
8,299,2735.33,6337.36,8,16651.9
9,331,2505.58,7167.94,9,17292.6
10,370,2168.41,7889.97,10,18595.2
11,343,2133.94,6595.7,11,17294.5
12,315,2652.32,6476.52,12,14374.2
13,293,2659.2,8055.95,13,13857
14,358,2825.19,6755.23,14,17972.9
15,322,2641.2,6259.02,15,14751.2
16,323,2913.19,6810.81,16,15907.9
17,324,2852.09,5803.91,17,15472
18,337,2545.98,7621.56,18,19194.1
19,353,2549.47,6478.63,19,20936.9
20,362,2786.6,6404.44,20,21987.9
21,327,2261.45,7285.48,21,19235.1
22,320,2477.59,6831.12,22,19627.2
23,285,2361.52,6140.47,23,18977
24,351,2994.5,7388.27,24,20695.3
25,369,2455.5,5392.37,25,22885.3
26,332,2541.77,6752.64,26,22245.5
27,366,2659.08,6008.44,27,23387.7
28,370,2622.01,6836.19,28,21833.9
29,354,2599.81,6757.76,29,19112.7
