"","X","Y"
"944",9.6927826,45.6852458
"945",9.6935555,45.6845537
"946",9.6948936,45.6833443
"947",9.6746054,45.685386
"948",9.6757996,45.6859598
"949",9.6763362,45.6853826
"950",9.6761021,45.6838388
"951",9.6772837,45.6844
"952",9.6791051,45.685265
"953",9.6777881,45.6823923
"954",9.6778523,45.6822814
"955",9.6803268,45.680754
"956",9.6936605,45.6875044
"957",9.6933674,45.6872959
"958",9.6952788,45.6881006
"959",9.6938638,45.6875115
"960",9.6779293,45.6820175
"961",9.6767213,45.6811593
"962",9.6986306,45.6830051
"963",9.6986536,45.6828273
"964",9.6989873,45.6826981
"965",9.6993817,45.6823931
"966",9.7002276,45.6821206
"967",9.6314967,45.690701
"968",9.666221,45.7009106
"969",9.6662065,45.7146021
"970",9.6656665,45.7149583
"971",9.6655763,45.715019
"972",9.6651932,45.7152651
"973",9.6648679,45.7154736
"974",9.6646339,45.7156612
"975",9.6645017,45.7157904
"976",9.6682949,45.7130953
"977",9.6665854,45.7133709
"978",9.6661224,45.7124359
"979",9.6699526,45.7133457
"980",9.6696286,45.7130627
"981",9.6710356,45.7127352
"982",9.6725878,45.7119134
"983",9.6702557,45.7120368
"984",9.6729097,45.7117373
"985",9.674535,45.7108029
"986",9.6763052,45.709778
"987",9.6764019,45.7097208
"988",9.676957,45.7093997
"989",9.677056,45.7093443
"990",9.6773163,45.7091916
"991",9.6773055,45.7120122
"992",9.6762082,45.7118407
"993",9.675924,45.7117981
"994",9.6756473,45.7117239
"995",9.6755581,45.7116732
"996",9.6750661,45.7112592
"997",9.6734032,45.7121784
"998",9.6738037,45.7125385
"999",9.6744523,45.7122312
"1000",9.6749601,45.7120112
"1001",9.6935106,45.6876524
"1002",9.6935121,45.6877765
"1003",9.6943722,45.6881185
"1004",9.6960503,45.6886864
"1005",9.6972269,45.6892561
"1006",9.6973173,45.689306
"1007",9.6977036,45.6895104
"1008",9.6983121,45.6897801
"1009",9.699452,45.6901709
"1010",9.7002312,45.6904939
"1011",9.7010491,45.691097
"1012",9.6985215,45.6882357
"1013",9.698717,45.6888034
"1014",9.6986225,45.6879238
"1015",9.6996465,45.688855
"1016",9.6992341,45.6891504
"1017",9.7000479,45.689059
"1018",9.6998006,45.6892271
"1019",9.6998253,45.6898752
"1020",9.691677,45.6908013
"1021",9.6914275,45.6907271
"1022",9.6915975,45.6893382
"1023",9.6919362,45.6895277
"1024",9.6946197,45.6890602
"1025",9.6959861,45.6900009
"1026",9.695722,45.6909639
"1027",9.6964538,45.6921964
"1028",9.6895513,45.6928443
"1029",9.6903094,45.6937864
"1030",9.6880958,45.6927391
"1031",9.6876098,45.6930768
"1032",9.6873371,45.6932663
"1033",9.6860363,45.6941625
"1034",9.6857504,45.6943001
"1035",9.6845814,45.6932037
"1036",9.6876023,45.6915375
"1037",9.6879546,45.69136
"1038",9.6629815,45.6988824
"1039",9.6297206,45.7196763
"1040",9.6312668,45.7188784
"1041",9.6358206,45.715583
"1042",9.6402348,45.713495
"1043",9.6422664,45.713249
"1044",9.6645999,45.6787055
"1045",9.676702,45.6817461
"1046",9.6752587,45.6808925
"1047",9.6765511,45.681058
"1048",9.674729,45.6804277
"1049",9.6745147,45.680389
"1050",9.674113,45.6796151
"1051",9.6379058,45.6784724
"1052",9.6646524,45.6757138
"1053",9.6635601,45.6749153
"1054",9.6673441,45.6727727
"1055",9.6617756,45.6731059
"1056",9.6930747,45.6933245
"1057",9.6938625,45.6929429
"1058",9.6964085,45.6922088
"1059",9.6926319,45.6910731
"1060",9.6974344,45.6920716
"1061",9.6966571,45.6924247
"1062",9.6966921,45.6922837
"1063",9.696463,45.692471
"1064",9.6959169,45.6924934
"1065",9.6938868,45.6874914
"1066",9.6944399,45.6869976
"1067",9.6946102,45.686732
"1068",9.6950272,45.6873201
"1069",9.6932433,45.6870177
"1070",9.6937968,45.6868813
"1071",9.6929771,45.6871007
"1072",9.692486,45.6869188
"1073",9.6931434,45.6872189
"1074",9.6988017,45.6831592
"1075",9.698424,45.6832956
"1076",9.6930541,45.68701
"1077",9.6919995,45.68958
"1078",9.6938507,45.6890052
"1079",9.6942136,45.6887524
"1080",9.6851778,45.7046355
"1081",9.6865929,45.7036418
"1082",9.6870172,45.7033401
"1083",9.6831998,45.7042477
"1084",9.6834267,45.7055748
"1085",9.6866691,45.7055971
"1086",9.6861537,45.7060954
"1087",9.6861276,45.7061189
"1088",9.6877195,45.7060551
"1089",9.6875511,45.7062575
"1090",9.6933386,45.6871062
"1091",9.6904795,45.686076
"1092",9.6933001,45.6877324
"1093",9.6920927,45.6885319
"1094",9.6912641,45.6890603
"1095",9.6726706,45.6789908
"1096",9.6727483,45.6804314
"1097",9.6727714,45.6808602
"1098",9.6727821,45.6810577
"1099",9.6728384,45.6821007
"1100",9.6728525,45.6823632
"1101",9.6728553,45.6824156
"1102",9.672938,45.6839475
"1103",9.6729547,45.6842576
"1104",9.6639086,45.7154463
"1105",9.6778614,45.6794952
"1106",9.6772102,45.6801221
"1107",9.6767667,45.6805558
"1108",9.6919381,45.6846494
"1109",9.6899236,45.6858332
"1110",9.6915544,45.6843261
"1111",9.6983498,45.68091
"1112",9.6977641,45.680039
"1113",9.6753626,45.679288
"1114",9.6756376,45.6799073
"1115",9.6775238,45.6810001
"1116",9.6787465,45.681768
"1117",9.7015941,45.6794852
"1118",9.6986678,45.6798807
"1119",9.6976033,45.6799872
"1120",9.6972879,45.6793681
"1121",9.6974352,45.67927
"1122",9.6985184,45.679967
"1123",9.6957392,45.7024738
"1124",9.6944131,45.7031995
"1125",9.6957234,45.7015371
"1126",9.6925526,45.6934821
"1127",9.6926736,45.6936499
"1128",9.6922877,45.6935517
"1129",9.6913901,45.6925145
"1130",9.6914159,45.692381
"1131",9.6902817,45.6911
"1132",9.6903185,45.6910868
"1133",9.6914623,45.6923715
"1134",9.69181,45.6927573
"1135",9.6785548,45.6819771
"1136",9.6759497,45.678555
"1137",9.6775343,45.6769963
"1138",9.6776593,45.6785073
"1139",9.6789517,45.679162
"1140",9.6792788,45.6793298
"1141",9.6784202,45.67977
"1142",9.6908453,45.6792842
"1143",9.6973366,45.6789213
"1144",9.6969447,45.6795551
"1145",9.6991134,45.6794799
"1146",9.6991106,45.6795771
"1147",9.6969327,45.6796536
"1148",9.6933799,45.6797362
"1149",9.686334,45.6775227
"1150",9.6841659,45.6764451
"1151",9.6842448,45.6763677
"1152",9.6864164,45.6774412
"1153",9.6832776,45.6759887
"1154",9.6830735,45.6758886
"1155",9.6852463,45.677547
"1156",9.6845093,45.6776294
"1157",9.6843969,45.6775786
"1158",9.6845188,45.6771476
"1159",9.6943903,45.704004
"1160",9.6947164,45.7049035
"1161",9.6943644,45.7048426
"1162",9.6942339,45.704776
"1163",9.6940291,45.7045162
"1164",9.6732692,45.6864686
"1165",9.6730696,45.6866792
"1166",9.6741539,45.6929036
"1167",9.67141,45.6935564
"1168",9.6720635,45.6930222
"1169",9.6708945,45.6943
"1170",9.6707977,45.6942506
"1171",9.6705788,45.6943108
"1172",9.6707034,45.6942055
"1173",9.669664,45.6937129
"1174",9.670327,45.6939647
"1175",9.6684373,45.694066
"1176",9.66879,45.6938657
"1177",9.6703558,45.694491
"1178",9.6716178,45.6950219
"1179",9.6786367,45.6798765
"1180",9.6760238,45.6795178
"1181",9.6766686,45.6789086
"1182",9.6776796,45.6769209
"1183",9.6802676,45.67827
"1184",9.6810716,45.6781115
"1185",9.6805825,45.6798188
"1186",9.680259,45.68071
"1187",9.696056,45.7008689
"1188",9.6958182,45.6995624
"1189",9.6687528,45.7169096
"1190",9.668315,45.7170562
"1191",9.6687298,45.716853
"1192",9.6753469,45.7150505
"1193",9.6799852,45.6897429
"1194",9.6810051,45.6889247
"1195",9.6836378,45.686854
"1196",9.6688228,45.6858105
"1197",9.6700812,45.6832496
"1198",9.6700044,45.6807202
"1199",9.6626846,45.6866587
"1200",9.6621736,45.6827032
"1201",9.6614575,45.6829304
"1202",9.6604166,45.6833294
"1203",9.6601115,45.6834603
"1204",9.6597333,45.6836748
"1205",9.6596796,45.6837255
"1206",9.6592184,45.684119
"1207",9.6591126,45.6844909
"1208",9.6783446,45.6887911
"1209",9.678745,45.6889926
"1210",9.6825789,45.6906438
"1211",9.6830729,45.6764504
"1212",9.682757,45.6762909
"1213",9.6823684,45.7096982
"1214",9.681982,45.710306
"1215",9.6753803,45.7168097
"1216",9.6765271,45.7169407
"1217",9.6850238,45.7124514
"1218",9.6886071,45.7106144
"1219",9.6925727,45.7073514
"1220",9.6695709,45.6936806
"1221",9.6689888,45.6934719
"1222",9.6675394,45.6927528
"1223",9.667334,45.6929081
"1224",9.6858398,45.7126794
"1225",9.691433,45.7121526
"1226",9.6894198,45.7118676
"1227",9.6630477,45.6867652
"1228",9.6629791,45.6865605
"1229",9.6674511,45.6879578
"1230",9.6675554,45.6879834
"1231",9.6631958,45.6797559
"1232",9.6625916,45.6852277
"1233",9.6595947,45.6859706
"1234",9.6597347,45.686142
"1235",9.659318,45.6865347
"1236",9.658791,45.6868236
"1237",9.6592717,45.6860247
"1238",9.6590165,45.6861412
"1239",9.6574754,45.685339
"1240",9.6824491,45.701598
"1241",9.6831067,45.7017389
"1242",9.684065,45.7019426
"1243",9.6850169,45.702159
"1244",9.6864046,45.7021978
"1245",9.6794318,45.7029509
"1246",9.6805835,45.7027636
"1247",9.6809716,45.7042733
"1248",9.6809416,45.703883
"1249",9.6808488,45.7029326
"1250",9.6808084,45.7027304
"1251",9.6781385,45.7030295
"1252",9.6776353,45.7031542
"1253",9.6781996,45.701069
"1254",9.6792512,45.7007118
"1255",9.6791973,45.7007054
"1256",9.6791517,45.7006841
"1257",9.6791508,45.7003796
"1258",9.6792899,45.7005028
"1259",9.6797287,45.7004666
"1260",9.6802814,45.7004084
"1261",9.6839912,45.7020823
"1262",9.6828336,45.7030634
"1263",9.6897298,45.6982971
"1264",9.687591,45.6989934
"1265",9.69103,45.6917443
"1266",9.6918398,45.6926402
"1267",9.6923423,45.6935377
"1268",9.6916124,45.6923905
"1269",9.6877669,45.6909426
"1270",9.6878917,45.691201
"1271",9.6880887,45.6926755
"1272",9.688196,45.6938824
"1273",9.6659609,45.711092
"1274",9.6659664,45.7112447
"1275",9.6658334,45.710973
"1276",9.6657336,45.7109329
"1277",9.6657222,45.7108765
"1278",9.6649679,45.711326
"1279",9.6614645,45.7128393
"1280",9.6590407,45.7150794
"1281",9.6589472,45.7151301
"1282",9.6659983,45.7117117
"1283",9.6666641,45.7119247
"1284",9.6719544,45.7042203
"1285",9.6722208,45.7040879
"1286",9.6480137,45.7106583
"1287",9.6436339,45.7102557
"1288",9.632746,45.7103555
"1289",9.6298052,45.7108103
"1290",9.6258562,45.7111797
"1291",9.6380042,45.7122628
"1292",9.62639,45.717789
"1293",9.6384831,45.7118698
"1294",9.6427096,45.7129027
"1295",9.6429407,45.7129009
"1296",9.6312579,45.7189226
"1297",9.6288616,45.7102156
"1298",9.6327592,45.7102972
"1299",9.7101155,45.6896089
"1300",9.7093775,45.6898167
"1301",9.7071449,45.6904167
"1302",9.651674,45.7015008
"1303",9.6506541,45.7023969
"1304",9.6514468,45.7009149
"1305",9.6505201,45.701106
"1306",9.6450031,45.6993775
"1307",9.6465983,45.6999746
"1308",9.647744,45.6996527
"1309",9.6539473,45.7041279
"1310",9.656115,45.7060313
"1311",9.6523252,45.7040088
"1312",9.653197,45.7043211
"1313",9.6579877,45.7065341
"1314",9.6577225,45.7064526
"1315",9.6576245,45.7064214
"1316",9.6603908,45.7060724
"1317",9.6597957,45.7054909
"1318",9.665138,45.7032548
"1319",9.6656503,45.7035329
"1320",9.6656705,45.7035571
"1321",9.6631631,45.7029758
"1322",9.6632507,45.7030746
"1323",9.6592334,45.7042395
"1324",9.6597452,45.7040274
"1325",9.6627192,45.7031616
"1326",9.6622802,45.703591
"1327",9.6599773,45.7042107
"1328",9.6599222,45.7051972
"1329",9.6619578,45.7029405
"1330",9.6618476,45.7025135
"1331",9.6623217,45.7024995
"1332",9.6629191,45.7025552
"1333",9.6592354,45.7061757
"1334",9.6591787,45.7059899
"1335",9.660179,45.7061816
"1336",9.6624759,45.7049575
"1337",9.6612183,45.7059252
"1338",9.6627873,45.7053674
"1339",9.6620368,45.7041416
"1340",9.6616845,45.7050869
"1341",9.6634496,45.7048166
"1342",9.6632712,45.7041632
"1343",9.6652891,45.7036417
"1344",9.6653943,45.7041762
"1345",9.665454,45.7046313
"1346",9.6654898,45.7048376
"1347",9.6648477,45.7062803
"1348",9.6647333,45.7058926
"1349",9.6649137,45.7043713
"1350",9.664876,45.7042592
"1351",9.6356755,45.6914379
"1352",9.6364311,45.6902062
"1353",9.6468485,45.6889785
"1354",9.647514,45.6889823
"1355",9.6510329,45.6887069
"1356",9.65122,45.6884111
"1357",9.6555572,45.6862885
"1358",9.6568677,45.688367
"1359",9.6576175,45.6876346
"1360",9.6590125,45.6870584
"1361",9.6424763,45.6859861
"1362",9.6460923,45.6849297
"1363",9.6545035,45.6838843
"1364",9.6538121,45.6842525
"1365",9.6529582,45.6847558
"1366",9.6522872,45.6837502
"1367",9.6544419,45.6848216
"1368",9.6545051,45.6860507
"1369",9.6586056,45.6847956
"1370",9.656564,45.6829363
"1371",9.6570751,45.6827146
"1372",9.6576697,45.6824945
"1373",9.6586991,45.6828693
"1374",9.6597703,45.6824541
"1375",9.6597862,45.6817636
"1376",9.659644,45.6816337
"1377",9.6576994,45.6832701
"1378",9.6600475,45.681169
"1379",9.6606914,45.680899
"1380",9.6594093,45.6800315
"1381",9.6456266,45.6753359
"1382",9.6453486,45.6750908
"1383",9.6458205,45.6749886
"1384",9.647469,45.6756978
"1385",9.6466507,45.6762231
"1386",9.6451853,45.6749575
"1387",9.6389026,45.6759264
"1388",9.6385788,45.6750221
"1389",9.6372995,45.6732892
"1390",9.6393442,45.6749007
"1391",9.6368488,45.675291
"1392",9.6450933,45.6891151
"1393",9.6453791,45.6888297
"1394",9.6834498,45.7035158
"1395",9.6593731,45.6719586
"1396",9.6590627,45.6716681
"1397",9.6729886,45.6752443
"1398",9.6721008,45.6748332
"1399",9.6634604,45.7069149
"1400",9.6659008,45.7094808
"1401",9.6659084,45.7101786
"1402",9.665927,45.7104156
"1403",9.6659303,45.710528
"1404",9.6590193,45.7093025
"1405",9.6593119,45.709263
"1406",9.6608274,45.7102802
"1407",9.6549223,45.7109882
"1408",9.6555501,45.7113707
"1409",9.6564323,45.7120605
"1410",9.6567632,45.7124987
"1411",9.6578487,45.7139974
"1412",9.6662776,45.7106141
"1413",9.6644385,45.7105641
"1414",9.6651877,45.7097619
"1415",9.6644804,45.7098631
"1416",9.6955331,45.7039502
"1417",9.7010201,45.7085223
"1418",9.7006501,45.7082096
"1419",9.6982602,45.7063704
"1420",9.6975295,45.7059847
"1421",9.6960658,45.7052119
"1422",9.6847636,45.6764073
"1423",9.6850848,45.6748462
"1424",9.6826092,45.676178
"1425",9.6844506,45.677261
"1426",9.6831696,45.6763532
"1427",9.6978851,45.6791499
"1428",9.6964296,45.6787445
"1429",9.6960495,45.6786386
"1430",9.676673,45.7042403
"1431",9.6887589,45.7008278
"1432",9.6882583,45.7008756
"1433",9.68269,45.6968658
"1434",9.6831103,45.6973547
"1435",9.68418,45.6988879
"1436",9.6845231,45.6988839
"1437",9.6757024,45.6934918
"1438",9.6769637,45.6927233
"1439",9.6886439,45.7006729
"1440",9.65157,45.6889477
"1441",9.6608672,45.6891511
"1442",9.6602534,45.6884853
"1443",9.6589805,45.6892495
"1444",9.6472182,45.6748945
"1445",9.6693925,45.6918048
"1446",9.682531,45.71877
"1447",9.6831778,45.7184051
"1448",9.6838536,45.7180238
"1449",9.6836969,45.7171172
"1450",9.6842526,45.7175857
"1451",9.6842829,45.7176111
"1452",9.6846327,45.7188841
"1453",9.6824793,45.717753
"1454",9.6824511,45.7177909
"1455",9.6818193,45.7181677
"1456",9.6813001,45.7184274
"1457",9.6817694,45.7181253
"1458",9.6828478,45.7190433
"1459",9.6830473,45.7192009
"1460",9.6817372,45.7192343
"1461",9.6835575,45.7200681
"1462",9.6837617,45.7209008
"1463",9.6834007,45.7229333
"1464",9.6841591,45.7199765
"1465",9.6856622,45.7205291
"1466",9.6855487,45.7202435
"1467",9.68594,45.7198915
"1468",9.6864843,45.7192697
"1469",9.6867895,45.7181564
"1470",9.6875704,45.7177936
"1471",9.6834268,45.7136218
"1472",9.6850799,45.7145241
"1473",9.6910447,45.7143233
"1474",9.6891979,45.7141155
"1475",9.6911868,45.7130586
"1476",9.6934045,45.7134897
"1477",9.6949246,45.7135675
"1478",9.6986663,45.7147531
"1479",9.6990721,45.7143386
"1480",9.6945604,45.7152426
"1481",9.6954672,45.7156271
"1482",9.6950969,45.7126072
"1483",9.6793269,45.7087832
"1484",9.6791344,45.7088596
"1485",9.6784946,45.7084755
"1486",9.6773545,45.7119959
"1487",9.6774684,45.7118864
"1488",9.680881,45.7104993
"1489",9.6779197,45.7104386
"1490",9.6789705,45.7083731
"1491",9.6797153,45.709329
"1492",9.6811135,45.7050507
"1493",9.6810715,45.7054507
"1494",9.6806591,45.7077019
"1495",9.6816091,45.7073101
"1496",9.6806851,45.707734
"1497",9.6793279,45.7081577
"1498",9.6796764,45.7080296
"1499",9.6804411,45.7077503
"1500",9.6792244,45.7075171
"1501",9.6789361,45.7071505
"1502",9.6786855,45.7069257
"1503",9.6816154,45.7070149
"1504",9.6817502,45.7069585
"1505",9.6867884,45.7083791
"1506",9.6850258,45.7091423
"1507",9.682505,45.7074665
"1508",9.6829325,45.7071479
"1509",9.6832937,45.7066211
"1510",9.6843274,45.7078177
"1511",9.6828748,45.7064198
"1512",9.6849337,45.7072029
"1513",9.6861378,45.7080077
"1514",9.686773,45.7073524
"1515",9.6855637,45.7066469
"1516",9.6846011,45.712252
"1517",9.6846857,45.7125705
"1518",9.6829239,45.7135484
"1519",9.6829652,45.7136204
"1520",9.6820656,45.713742
"1521",9.6820686,45.7138192
"1522",9.6819745,45.7137983
"1523",9.6821493,45.7137647
"1524",9.6916652,45.7079684
"1525",9.682153,45.7138297
"1526",9.6819744,45.7138621
"1527",9.6756148,45.7150651
"1528",9.6738512,45.7087718
"1529",9.6730561,45.7082734
"1530",9.6724858,45.7079309
"1531",9.6723301,45.7075668
"1532",9.6721695,45.7075767
"1533",9.6721195,45.7075549
"1534",9.6734168,45.7079626
"1535",9.6736536,45.7077786
"1536",9.6737959,45.7076368
"1537",9.6733877,45.7068926
"1538",9.6724949,45.7071283
"1539",9.6725866,45.7068853
"1540",9.6723023,45.7073743
"1541",9.6749437,45.7127989
"1542",9.6712062,45.7110726
"1543",9.6724894,45.7117521
"1544",9.6756016,45.7150045
"1545",9.6753623,45.7151113
"1546",9.6760289,45.7122456
"1547",9.6763338,45.7128676
"1548",9.6767226,45.7132606
"1549",9.6758252,45.7130909
"1550",9.675311,45.7126455
"1551",9.6754712,45.7125466
"1552",9.6772413,45.7104286
"1553",9.6775585,45.7107015
"1554",9.6776187,45.7107572
"1555",9.6760458,45.7114298
"1556",9.6766202,45.7109037
"1557",9.6754305,45.6959248
"1558",9.6759382,45.6954271
"1559",9.6765317,45.6947054
"1560",9.6756,45.6952642
"1561",9.6766835,45.6967499
"1562",9.6770298,45.6962116
"1563",9.6772492,45.6958706
"1564",9.6776002,45.6951028
"1565",9.6788181,45.696728
"1566",9.6791462,45.6971061
"1567",9.679996,45.6979834
"1568",9.6797765,45.6980333
"1569",9.6797321,45.6980436
"1570",9.6795716,45.6980753
"1571",9.67752,45.6982877
"1572",9.6776847,45.6958043
"1573",9.677559,45.6959548
"1574",9.6783933,45.6952842
"1575",9.6786818,45.6946567
"1576",9.6781415,45.6954972
"1577",9.6792518,45.6964933
"1578",9.6813782,45.6972692
"1579",9.6771526,45.6962724
"1580",9.6784442,45.6963986
"1581",9.6850382,45.6966466
"1582",9.685458,45.696505
"1583",9.6811526,45.697434
"1584",9.6828754,45.699156
"1585",9.6821225,45.6976893
"1586",9.6750174,45.7135993
"1587",9.6785952,45.7127762
"1588",9.6791977,45.7126867
"1589",9.6750822,45.7136488
"1590",9.6754173,45.714946
"1591",9.6754566,45.7160443
"1592",9.6753917,45.7163405
"1593",9.6752835,45.7167664
"1594",9.6794355,45.6840724
"1595",9.6663178,45.6839076
"1596",9.667797,45.6842177
"1597",9.6680197,45.6840133
"1598",9.6691293,45.6837787
"1599",9.6687466,45.6847901
"1600",9.668569,45.6834866
"1601",9.6702756,45.6844669
"1602",9.6708611,45.6848685
"1603",9.6724109,45.6858751
"1604",9.6731788,45.6863846
"1605",9.6683262,45.6783471
"1606",9.6670318,45.6819207
"1607",9.6710892,45.6758867
"1608",9.6678478,45.676136
"1609",9.6711052,45.6757804
"1610",9.6728452,45.6755811
"1611",9.6731566,45.6752928
"1612",9.6728447,45.676032
"1613",9.6552849,45.6701428
"1614",9.6518943,45.673009
"1615",9.6589266,45.6726457
"1616",9.6603457,45.6730256
"1617",9.661331,45.6735337
"1618",9.6643523,45.6994688
"1619",9.6645773,45.6994389
"1620",9.664539,45.699542
"1621",9.6637684,45.6996695
"1622",9.6650262,45.6991115
"1623",9.6580796,45.70068
"1624",9.6589209,45.7011402
"1625",9.6589746,45.7017319
"1626",9.6597964,45.7011581
"1627",9.6632796,45.6897285
"1628",9.6610046,45.6906704
"1629",9.64989,45.6935565
"1630",9.6500355,45.6927861
"1631",9.6508439,45.6936046
"1632",9.6509018,45.6929773
"1633",9.6509792,45.6924629
"1634",9.6472546,45.6921026
"1635",9.6473298,45.6910103
"1636",9.6317279,45.6903718
"1637",9.6326522,45.6898926
"1638",9.6461426,45.6909954
"1639",9.6440868,45.6898167
"1640",9.64393,45.6899176
"1641",9.6437854,45.6904637
"1642",9.6434279,45.6907235
"1643",9.6307128,45.6891838
"1644",9.6307176,45.6893354
"1645",9.6384656,45.6787899
"1646",9.6385875,45.6788449
"1647",9.637875,45.679573
"1648",9.6382237,45.6794065
"1649",9.6385914,45.6805807
"1650",9.6473824,45.6755147
"1651",9.6475962,45.675525
"1652",9.6475812,45.6756067
"1653",9.6473789,45.675598
"1654",9.6460811,45.6755714
"1655",9.6613617,45.6791647
"1656",9.6382057,45.6931411
"1657",9.6389177,45.6931199
"1658",9.6390608,45.6931904
"1659",9.6395442,45.6935428
"1660",9.6393762,45.6966217
"1661",9.6456184,45.6755299
"1662",9.6459762,45.67549
"1663",9.6456669,45.6756148
"1664",9.6417572,45.6771405
"1665",9.6728048,45.6756825
"1666",9.6804831,45.7173173
"1667",9.6767844,45.7169723
"1668",9.6770591,45.7169322
"1669",9.6775842,45.7167553
"1670",9.6788781,45.7163376
"1671",9.6795736,45.7161068
"1672",9.680012,45.7159594
"1673",9.6803033,45.7158627
"1674",9.6820065,45.7153007
"1675",9.6825632,45.7215977
"1676",9.6828348,45.7201515
"1677",9.7024488,45.6822116
"1678",9.702576,45.6822109
"1679",9.6622087,45.6782429
"1680",9.6627165,45.6780769
"1681",9.6884401,45.6924843
"1682",9.6889081,45.6921397
"1683",9.6915904,45.6906544
"1684",9.6955248,45.6887634
"1685",9.6636005,45.6881335
"1686",9.663777,45.6882523
"1687",9.6624555,45.6884768
"1688",9.6630602,45.6883781
"1689",9.6659523,45.6878798
"1690",9.6646358,45.6886034
"1691",9.6654511,45.6897455
"1692",9.6661806,45.6878083
"1693",9.6460692,45.7027074
"1694",9.6466098,45.702925
"1695",9.637753,45.6926899
"1696",9.6382168,45.6931134
"1697",9.6415628,45.7006545
"1698",9.6429202,45.7025897
"1699",9.6449672,45.7049109
"1700",9.6477546,45.7061979
"1701",9.6336322,45.6929794
"1702",9.6355757,45.6927257
"1703",9.6349809,45.6921847
"1704",9.6317474,45.6930742
"1705",9.6345691,45.6969576
"1706",9.6352114,45.6968746
"1707",9.6351242,45.6966303
"1708",9.6341528,45.6967059
"1709",9.6338942,45.6967304
"1710",9.6321695,45.697962
"1711",9.6327447,45.697776
"1712",9.6337864,45.6976262
"1713",9.6343942,45.6975555
"1714",9.6353815,45.6974721
"1715",9.6290602,45.6952639
"1716",9.6306325,45.6929932
"1717",9.6295328,45.6929823
"1718",9.6288113,45.6930381
"1719",9.6282775,45.6930643
"1720",9.629527,45.6931417
"1721",9.6294798,45.6936998
"1722",9.6280669,45.6937482
"1723",9.6281262,45.6942467
"1724",9.6282392,45.6957899
"1725",9.6280767,45.6936274
"1726",9.6284312,45.6936704
"1727",9.6281015,45.6937055
"1728",9.6275665,45.6928541
"1729",9.626932,45.6927112
"1730",9.6272805,45.6933311
"1731",9.6264429,45.6938037
"1732",9.6258214,45.6938588
"1733",9.627496,45.6942242
"1734",9.6273749,45.6958264
"1735",9.6265925,45.6955988
"1736",9.6272737,45.696547
"1737",9.6243668,45.6961633
"1738",9.6254825,45.6954949
"1739",9.6262809,45.695606
"1740",9.6284328,45.6925418
"1741",9.6280078,45.6924249
"1742",9.6594815,45.6925377
"1743",9.6598494,45.6925352
"1744",9.6559315,45.6903593
"1745",9.6553564,45.6906838
"1746",9.655503,45.6908175
"1747",9.6649615,45.6897239
"1748",9.6602612,45.68942
"1749",9.6530711,45.6867187
"1750",9.6597407,45.6878887
"1751",9.6605936,45.6875119
"1752",9.6689,45.6825493
"1753",9.6685141,45.6822281
"1754",9.6555978,45.6798492
"1755",9.6562913,45.6796139
"1756",9.6573178,45.6793873
"1757",9.6589832,45.6795985
"1758",9.6592731,45.6799059
"1759",9.6588182,45.6805001
"1760",9.6591251,45.6800385
"1761",9.6593365,45.6799675
"1762",9.6608057,45.6780702
"1763",9.6614482,45.6778777
"1764",9.6634638,45.6794843
"1765",9.6628579,45.6795261
"1766",9.6568748,45.6824558
"1767",9.6567615,45.6812742
"1768",9.6589243,45.681949
"1769",9.6495055,45.6789703
"1770",9.6496519,45.6791261
"1771",9.6506689,45.6776717
"1772",9.648906,45.6793448
"1773",9.6491205,45.6791261
"1774",9.6493706,45.679025
"1775",9.6500279,45.6787418
"1776",9.6502362,45.678871
"1777",9.6492784,45.6793026
"1778",9.6491147,45.6793204
"1779",9.6492372,45.6815402
"1780",9.6479607,45.6801159
"1781",9.6455632,45.6808324
"1782",9.6453887,45.6809093
"1783",9.6447748,45.6799803
"1784",9.6450371,45.6802714
"1785",9.6453043,45.6805595
"1786",9.6455856,45.6796183
"1787",9.6436947,45.6807048
"1788",9.6439228,45.6808981
"1789",9.6439487,45.6809187
"1790",9.6441609,45.6811084
"1791",9.6442314,45.6811701
"1792",9.6444066,45.6813233
"1793",9.6446698,45.6815413
"1794",9.6447638,45.6815016
"1795",9.6451063,45.6813558
"1796",9.6451196,45.6813702
"1797",9.6452957,45.6815598
"1798",9.6455722,45.6818538
"1799",9.6449756,45.681755
"1800",9.6452075,45.6820194
"1801",9.6454398,45.6822758
"1802",9.6417201,45.6815481
"1803",9.6417294,45.6772943
"1804",9.6418733,45.677498
"1805",9.6421298,45.6778918
"1806",9.6424478,45.6784164
"1807",9.6453135,45.6758493
"1808",9.6431062,45.6771239
"1809",9.643434,45.6775026
"1810",9.643902,45.678043
"1811",9.6658605,45.6816709
"1812",9.6665629,45.6822481
"1813",9.6639619,45.684352
"1814",9.6645286,45.6841036
"1815",9.6652804,45.6844985
"1816",9.6653309,45.684525
"1817",9.6654405,45.6845825
"1818",9.6667584,45.6877882
"1819",9.6376645,45.6918585
"1820",9.6371664,45.6918999
"1821",9.6368768,45.6920106
"1822",9.6739084,45.6860945
"1823",9.6733842,45.6865083
"1824",9.6720553,45.6839714
"1825",9.6711889,45.6839949
"1826",9.670156,45.6840229
"1827",9.6710963,45.6825227
"1828",9.670537,45.6825372
"1829",9.6712499,45.6809365
"1830",9.6725216,45.6785435
"1831",9.672831,45.6787271
"1832",9.6731529,45.6843097
