"","lon","lat"
"1",9.65720700023786,45.6914627934355
"2",9.66931641397798,45.6954180696423
"3",9.67901238936917,45.6946178682269
"4",9.7021536,45.6795768
"5",9.65430075855657,45.689245081738
"6",9.68760763330294,45.7061895526098
"7",9.68460329929056,45.6771939904009
"8",9.68422791594915,45.7040467105549
"9",9.68439387784442,45.6991060035405
"10",9.6574081,45.7192276
"11",9.68178813914166,45.688285470758
"12",9.68030501883928,45.6831218704635
"13",9.68662351383893,45.7122421450228
"14",9.68204737819485,45.6968213690661
"15",9.67730477991614,45.6982960759472
"16",9.66011165283648,45.6882248026797
"17",9.6872144771346,45.6949538855171
"18",9.6491794,45.6936949
"19",9.68423428103114,45.6768644714138
"20",9.68989075116062,45.7141934588863
"21",9.66971286705046,45.675482730455
"22",9.66449603725084,45.7157959745615
"23",9.67399714335049,45.70869444297
"24",9.66528015502472,45.6988932816783
"25",9.6587037567094,45.6927376007453
"26",9.6608752,45.6761772
"27",9.67729620234674,45.6923122025194
"28",9.66780389436301,45.699093869656
"29",9.65940038841162,45.6874996585667
"30",9.67201125875894,45.6783803516118
"31",9.63462056307617,45.6853240813521
"32",9.67519031804415,45.6847907263491
"33",9.70171608334351,45.7091830592781
"34",9.66953130655846,45.6937505371331
"35",9.6484182,45.6762473
"36",9.65502150101104,45.6980713360247
"37",9.67250060001574,45.7038005843204
"38",9.66534387873358,45.7151683053346
"39",9.68784532098842,45.7115604660339
"40",9.66163760025083,45.6732389131597
"41",9.71009175947546,45.6896155846626
"42",9.64548795441668,45.6752136624731
"43",9.6480641,45.6959753
"44",9.68777504337285,45.6914504663676
"45",9.69379716634904,45.7037361698848
"46",9.65608928290645,45.6834180628851
"47",9.69439816066708,45.7091033640379
"48",9.68580068537321,45.7127012281446
"49",9.64830011697496,45.6922356176931
"50",9.66011165283648,45.6882248026797
"51",9.67075743511638,45.6872129037925
"52",9.68460445592083,45.7055504238952
"53",9.68054569101124,45.697813105618
"54",9.63070753214486,45.6897001728986
"55",9.67534830160045,45.70806678435
"56",9.6772337,45.6983663
"57",9.68797745116284,45.6937379339547
"58",9.682324,45.7048009
"59",9.69439816066708,45.7091033640379
"60",9.66720978936902,45.6928689452111
"61",9.6704924262565,45.6889153610842
"62",9.67179389184212,45.704284799814
"63",9.68159560487344,45.6797951878033
"64",9.63010372527875,45.690591405539
"65",9.67930063338152,45.7007040292222
"66",9.7108077,45.6878443
"67",9.69497909673902,45.693300415076
"68",9.68681512903427,45.6950586000947
"69",9.6828914732421,45.6962121018942
"70",9.6946102,45.686732
"71",9.65931785573001,45.6941336804844
"72",9.68509326432504,45.6860842394141
"73",9.66119967331624,45.6956888156053
"74",9.68938702442461,45.6961074999801
"75",9.6920059067485,45.7080641856642
"76",9.6680112,45.6770856
"77",9.66780389436301,45.699093869656
"78",9.68096771767645,45.7047291929419
"79",9.66155157128547,45.6790734106156
"80",9.67270140232386,45.7019974223461
"81",9.67730477991614,45.6982960759472
"82",9.692103918116,45.7108902324325
"83",9.67319520294888,45.6855012405397
"84",9.6489038263381,45.6935112363499
"85",9.6952788,45.6881006
"86",9.64530829685643,45.6751142560175
"87",9.67201125875894,45.6783803516118
"88",9.68460245113832,45.6772776641834
"89",9.69469144265423,45.7039975960328
"90",9.6616235,45.6884672
"91",9.7114546,45.6934099
"92",9.66898292941154,45.6939427460857
"93",9.70950410594179,45.6888900190465
"94",9.65814784555148,45.6826685906865
"95",9.70952635684544,45.6888377437314
"96",9.64440304912266,45.693245457622
"97",9.65580023029593,45.6890255896793
"98",9.673081,45.6968329
"99",9.66309882354702,45.6883761914897
"100",9.67257734599696,45.6775077122725
"101",9.68409543060421,45.6764088935019
"102",9.66730162314622,45.6879976183486
"103",9.68207177869934,45.7138444344353
"104",9.65889320081637,45.6886049977561
"105",9.67836361691668,45.702629497302
"106",9.63129639235704,45.6937285638106
"107",9.68653293383986,45.7045662074084
"108",9.6666993965207,45.6954815314373
"109",9.69540352440271,45.7043021585478
"110",9.68771026665774,45.6908726382509
"111",9.68140271399801,45.7064357256329
"112",9.6499444,45.700822
"113",9.66350032562376,45.7048038374486
"114",9.65618550207401,45.6755347768999
"115",9.67594405792931,45.7005207402302
"116",9.68498449876033,45.7124328604514
"117",9.7006726342993,45.6911985480813
"118",9.67370894858071,45.6735680155718
"119",9.6621039762761,45.6822625764205
"120",9.66270647929718,45.6869399312532
"121",9.66709844181449,45.6762672685887
"122",9.63089268324934,45.6904700878055
"123",9.67712133470557,45.7139883703437
"124",9.67420974149106,45.691086561089
"125",9.66900520272334,45.6741846923814
"126",9.66346829701085,45.7167637524906
"127",9.68927662810388,45.6872534045407
"128",9.65521488751834,45.6964317857621
"129",9.66094526624203,45.6758996547771
"130",9.65969618959212,45.6912105083796
"131",9.68271073816289,45.6960847594933
"132",9.67128047675058,45.6875467030596
"133",9.67677633617989,45.6938806951308
"134",9.68779914207439,45.6947968067048
"135",9.69706783520794,45.7098710731145
"136",9.67281678421019,45.6900768452791
"137",9.69550968066998,45.6982796267019
"138",9.67812841798338,45.7047772568927
"139",9.67263444910244,45.6786104654015
"140",9.65599251193591,45.6978917748654
"141",9.6951036802974,45.6927135921741
"142",9.66299311110224,45.6866023086389
"143",9.67128047675058,45.6875467030596
"144",9.66486948915506,45.6949731474857
"145",9.63431185429765,45.6918162979462
"146",9.64451490991381,45.6882216397043
"147",9.69330580101944,45.7102095595359
"148",9.67256547547655,45.6925597698287
"149",9.66696773252012,45.6910549345202
"150",9.66989562671608,45.6972949736136
"151",9.67819477910245,45.7081278721624
"152",9.68088234401096,45.7186736332189
"153",9.68909049302796,45.7103266544715
"154",9.67281678421019,45.6900768452791
"155",9.66011165283648,45.6882248026797
"156",9.66759336914283,45.6815886172363
"157",9.67420974149106,45.691086561089
"158",9.64299657712612,45.6932026164069
"159",9.68796398306689,45.6915023736782
"160",9.65629160616608,45.6891654186072
"161",9.6662008310442,45.7060048733616
"162",9.68072992435806,45.6807706725886
"163",9.66439748492736,45.6870075472469
"164",9.6764646409782,45.7137370701883
"165",9.66389032552156,45.7163899290265
"166",9.64489080569649,45.6811078107135
"167",9.69816547278491,45.7111631509667
"168",9.68415544393954,45.7057141923679
"169",9.67024582766147,45.6888995788616
"170",9.67478421965417,45.6962343359488
"171",9.63900396533866,45.6792555600594
"172",9.68479925532239,45.6764099646037
"173",9.67791360995402,45.6989877982013
"174",9.69379716634904,45.7037361698848
"175",9.65129511131218,45.7004908691224
"176",9.65568694680629,45.6925052577209
"177",9.6372995,45.6732892
"178",9.66900520272334,45.6741846923814
"179",9.68600959580315,45.7053716212224
"180",9.6746214924422,45.6961586512765
"181",9.67115046639854,45.677068080898
"182",9.66709844181449,45.6762672685887
"183",9.68495356539589,45.7046658879221
"184",9.65513673984433,45.6985602350954
"185",9.65793447952547,45.6823791367422
"186",9.68368085065678,45.6853994332389
"187",9.6589382568153,45.6991773928192
"188",9.672894842833,45.6980944956574
"189",9.67308521003703,45.6756869448985
"190",9.67322124350125,45.6857049458066
"191",9.66119740477432,45.6762638034313
"192",9.6951036802974,45.6927135921741
"193",9.67879192967294,45.6927958602457
"194",9.67041198193319,45.6888756982152
"195",9.66965323795332,45.6971099914431
"196",9.65740006931072,45.6924034390976
"197",9.7114546,45.6934099
"198",9.6688601850147,45.6936304094473
"199",9.68510502087645,45.6764328151623
"200",9.66445762109643,45.6885545380869
"201",9.65385166290006,45.6813455625294
"202",9.66639113587356,45.6876848792334
"203",9.66248203274373,45.68678780579
"204",9.67839900658189,45.7025531723084
"205",9.6731597755853,45.6858938066862
"206",9.64209272223706,45.690449016247
"207",9.64756329436238,45.6906371723157
"208",9.68179093939385,45.7181818857654
"209",9.65690173513998,45.6758518101294
"210",9.67929848930529,45.7004975353114
"211",9.67778017398727,45.7042294843816
"212",9.6301872,45.685032
"213",9.6680766153675,45.686983403133
"214",9.67105473494382,45.6962662580899
"215",9.66921518623368,45.7126837812745
"216",9.65389871065184,45.6813954752957
"217",9.6394396,45.6701515
"218",9.6282983544196,45.6936845427961
"219",9.67319785622426,45.686402307111
"220",9.67730477991614,45.6982960759472
"221",9.69617690380417,45.6887477005161
"222",9.68009123004961,45.6806155834317
"223",9.67769424742365,45.7027990383606
"224",9.66669942069926,45.687794902027
"225",9.65981046577569,45.7199860930862
"226",9.69280004489305,45.6956529757279
"227",9.668996,45.7015685
"228",9.66077636904867,45.6898829947266
"229",9.68352220781368,45.7108833000196
"230",9.69377991831242,45.6961122177868
"231",9.66531584265654,45.6923073407074
"232",9.65558773816468,45.6971953572349
"233",9.66926664397322,45.6954632793786
"234",9.65470820384751,45.6892358949896
"235",9.68867833386455,45.7063497333954
